year,month,day,hour,minute,lat1,lon1,lat2,lon2,lat3,lon3,lat4,lon4,lat5,lon5,wp1,wp2,wp3,wp4,wp5,size1,size2,size3,size4,size5,ds1,ds2,ds3,ds4,ds5,Cb_Dakar
2010,8,15,16,15,17.92,-15.63,14.87,-16.8,14.38,-16.71,16.85,-17.03,17.21,-16.53,88,250,343,520,81,5950,2075,1675,3250,5950,24.04,26.4,77.2,95.75,133.15,1
2010,8,15,16,30,17.97,-15.72,14.91,-16.89,16.89,-17.12,14.38,-16.98,17.21,-16.62,341,99,153,571,93,3950,15175,9400,7400,4550,18.6,21.54,77.37,94.54,132.4,1
2010,8,15,16,45,17.25,-16.67,14.38,-17.07,17.03,-16.26,14.96,-16.94,13.84,-10.42,431,658,487,114,1004,4875,3250,5250,26400,16625,16.28,21.47,94.15,94.7,239.53,1
2010,8,15,17,0,17.25,-16.76,17.07,-16.35,14.38,-17.21,15.23,-17.03,10.78,-11.68,465,576,108,425,1149,4700,3700,6450,19500,14025,13.6,25.5,93.64,94.41,232.26,1
2010,8,15,17,15,17.3,-16.8,17.07,-16.4,14.42,-17.25,15.23,-17.12,14.69,-10.74,590,599,570,427,2256,4125,3375,300,1300,5325,11.4,23.6,93.94,95.19,229.02,0
2010,8,15,17,30,15.23,-17.16,14.42,-17.3,16.89,-16.62,17.3,-16.89,13.79,-10.83,499,480,620,750,2227,3475,3125,4000,625,20750,10.3,22.47,84.1,94.25,225.74,1
2010,8,15,17,45,15.27,-17.3,17.07,-16.58,14.42,-17.43,13.79,-10.92,14.73,-10.92,592,412,582,3144,3193,2400,2100,3525,18675,8500,9.06,21.54,90.38,222.77,223.06,1
2010,8,15,18,0,15.27,-17.34,14.87,-17.34,14.42,-17.48,17.12,-16.67,13.79,-11.01,300,467,186,844,2155,175,1825,4325,2775,18850,7.81,9.06,20.88,91,219.92,1
2010,8,15,18,15,17.12,-16.71,15.27,-17.43,12.85,-11.14,14.73,-11.14,13.75,-11.14,380,29,1714,3315,1234,2675,8000,10400,17450,17450,20.22,89.32,215.04,215.1,219.92,1
2010,8,15,18,30,17.12,-16.8,14.82,-17.57,10.96,-12.09,13.75,-11.28,14.69,-11.28,540,400,2743,2525,1076,200,9700,44275,17300,1650,5.39,89.54,210.02,210.15,217.41,1
2010,8,15,18,45,14.82,-17.61,10.96,-12.18,13.07,-11.23,14.69,-11.41,13.75,-11.41,469,4240,4363,1018,3032,1275,45000,16900,1725,16900,6.4,206.02,206.19,215,215.86,1
2010,8,15,19,0,13.79,-16.67,14.82,-17.66,14.78,-11.55,13.75,-11.46,12.98,-11.37,511,162,3100,3463,4113,700,975,44550,7750,7225,7.07,39.2,201.09,204.22,211.81,1
2010,8,15,19,15,13.84,-16.76,13.75,-11.59,14.82,-17.7,10.6,-12.58,14.87,-11.68,338,47,4315,86,789,2025,7750,33825,16300,300,8.6,36.62,197.21,199.42,211.69,1
2010,8,15,19,30,13.84,-16.85,14.82,-17.79,14.91,-11.82,13.12,-11.68,13.75,-11.73,237,99,2862,4567,3333,1675,11650,17200,8075,4125,10.77,34.99,192.26,195.32,199.88,0
2010,8,15,19,45,14.82,-17.83,13.25,-11.23,14.73,-11.01,13.7,-11.82,14.96,-11.95,48,4563,3580,2113,2806,5750,18625,7075,9825,1900,12.65,188.38,192.68,214.44,220.04,0
2010,8,15,20,0,14.87,-17.92,14.24,-11.05,15,-12.04,13.21,-11.28,13.93,-11.68,206,2466,4412,2884,2391,1200,18575,7525,7675,5175,15.23,185.46,196.47,212.72,217.39,0
2010,8,15,20,15,14.87,-17.97,13.16,-11.91,14.24,-11.14,13.12,-11.37,13.93,-11.77,124,2231,4322,4250,4056,10275,6550,8175,6550,5425,17.09,191.9,193.49,210.52,214.39,0
2010,8,15,20,30,10.24,-12.58,13.88,-11.86,14.24,-11.28,13.03,-11.46,15.36,-11.64,1472,3465,2922,2189,270,11700,27600,4400,6475,2950,189.79,200.69,208.66,209.4,219.91,0
2010,8,15,20,45,10.15,-12.53,13.93,-11.95,12.94,-11.5,15.5,-11.68,14.2,-11.41,3671,4438,5174,3918,677,50400,50400,50400,2850,4675,186.55,200.41,205.48,207.56,223.45,0
2010,8,15,21,0,14.91,-12.13,13.84,-12.09,14.15,-11.5,15,-12.67,12.89,-11.59,4626,1764,2756,3845,6202,2000,9100,9050,11725,300,163.52,181.28,182.16,201.64,204.98,0
2010,8,15,21,15,14.78,-12.35,15.36,-11.64,15,-11.77,15.05,-12.85,16.08,-11.82,5035,3018,4809,3794,5203,900,8525,2025,625,11250,157.71,173.1,194.5,200.69,201.56,0
2010,8,15,21,30,13.97,-11.41,14.73,-12.53,15.81,-11.59,14.96,-11.86,16.08,-12,4955,5889,6653,4641,5857,8575,2275,7275,29000,1400,167.05,191.38,195.76,205.18,206.32,0
2010,8,15,21,45,14.91,-11.95,14.56,-12.22,13.84,-11.46,14.51,-12.18,14.73,-12.71,6636,2604,5127,788,4637,4600,350,350,3100,30500,161.05,177.03,179.04,187.27,203.8,0
2010,8,15,22,0,15.32,-12.89,14.69,-12.89,16.76,-11.68,14.96,-12.04,13.75,-11.5,5261,4132,6427,6603,5444,3350,900,4600,28975,22825,155.01,157.84,185.39,203.23,214.19,0
2010,8,15,22,15,16.8,-12.18,13.57,-11.59,14.69,-12.8,15.32,-13.07,14.87,-12.09,6160,5164,7029,1060,4358,950,2325,6400,26375,25175,151.91,158.01,183.22,198.7,200.44,0
2010,8,15,22,30,15.99,-12.62,15.36,-13.25,14.82,-12.18,14.65,-13.03,16.85,-12.31,4141,5791,2810,4685,6343,1300,2225,8375,8400,19825,146.15,150,173.49,180.14,195.78,0
2010,8,15,22,45,15.41,-13.39,14.65,-13.21,14.91,-12.35,13.84,-12.4,15.95,-12.8,9,21,6827,6698,5262,4525,4525,8525,9025,11250,141.41,143,167.44,172.13,174.29,0
2010,8,15,23,0,13.75,-12.49,14.11,-11.82,16.94,-12.71,15.99,-12.98,14.96,-12.4,4815,1750,5324,2435,2158,4000,5150,14750,5150,1850,161.97,168.87,172.42,183.84,190.85,0
2010,8,15,23,15,15.99,-13.12,13.12,-11.91,15,-12.44,13.57,-12.85,14.06,-11.86,3105,5829,5028,7078,4123,4000,6975,17950,1225,3200,157.19,158.38,171.49,189.95,192.44,0
2010,8,15,23,30,13.97,-11.95,13.48,-12.94,15.99,-13.3,16.94,-12.67,15.05,-12.44,6009,5314,7395,6660,889,3475,7075,23600,22175,1275,151.48,155.24,171.66,186.08,186.42,0
2010,8,15,23,45,16.94,-12.8,16.08,-13.48,15.09,-12.58,13.88,-12,13.39,-12.85,3410,6076,5083,63,5462,5100,7450,27900,19100,875,146.78,158.93,166.77,181.14,185.83,0
2010,8,16,0,0,16.31,-12.94,16.17,-13.57,15.09,-12.58,13.25,-12.98,16.49,-12.35,4657,5448,5226,4162,7392,4975,7875,31400,1075,3550,145.03,155.59,166.77,167.37,189.5,0
2010,8,16,0,15,16.89,-13.75,15.14,-12.67,14.82,-13.88,13.16,-13.07,16.13,-13.7,2630,8030,21,7822,2443,7125,19975,3525,7700,24150,121.15,140.94,151.95,153.71,163.88,0
2010,8,16,0,30,14.82,-14.06,13.07,-13.16,16.94,-13.93,15.18,-12.89,16.08,-13.84,3770,5549,4484,3933,5517,7475,4025,1575,6900,18275,115.16,135.56,147.87,152.28,157.15,0
2010,8,16,0,45,16.94,-14.11,14.6,-14.15,16.35,-13.57,16.08,-13.93,13.03,-13.39,4653,6030,2362,8771,5318,4900,5550,7350,5525,5550,111.02,132.77,142.84,145.23,148.25,0
2010,8,16,1,0,14.51,-14.33,15.14,-13.03,13.7,-13.12,13.12,-13.57,16.31,-13.66,5930,8138,8452,7336,7075,2800,2650,3725,3625,20675,105.12,138.54,145.1,148.49,152.07,0
2010,8,16,1,15,14.29,-14.33,15.18,-13.16,13.03,-13.7,16.4,-13.84,13.57,-13.25,5049,7743,7837,8752,6439,3400,525,1150,4600,22625,104.81,135.15,140.89,144.81,148.22,0
2010,8,16,1,30,16.76,-14.24,14.2,-14.51,15.18,-13.3,14.33,-12.76,13.52,-13.3,4156,18,5514,6919,5636,3425,2000,21475,4675,2525,99.3,134.83,143.27,143.41,158.32,0
2010,8,16,1,45,15.18,-13.43,13.48,-13.43,16.67,-14.15,14.15,-14.69,16.44,-14.65,7848,8577,6045,3391,5468,1975,450,6100,22425,3950,93.56,117.66,136.34,138.31,138.88,0
2010,8,16,2,0,16.76,-14.78,14.06,-14.87,16.04,-14.65,15.18,-13.75,13.79,-13.52,4375,7558,507,8343,8689,650,2050,2125,22100,425,88.53,110.02,120,128.41,134.17,0
2010,8,16,2,15,16.8,-14.87,15.14,-13.88,16.71,-14.29,16.04,-14.78,13.25,-13.66,7158,2630,4526,5868,8105,3575,3225,19625,6900,2225,105.55,118.85,123.18,133.45,133.9,0
2010,8,16,2,30,16.08,-14.87,16.8,-14.42,16.8,-15,14.6,-14.78,15.18,-14.06,8683,2692,8010,9492,6333,700,5125,4450,17725,8225,90.02,103.35,115.75,117.55,130.92,0
2010,8,16,2,45,14.42,-13.97,16.8,-15.05,16.08,-15,14.51,-14.96,15.54,-14.69,10669,7438,10946,6691,5559,1950,6550,275,5425,250,84.15,99.85,100.88,114.21,117.27,0
2010,8,16,3,0,15.99,-15.14,14.73,-14.33,15.14,-14.42,14.42,-15.09,15.45,-14.83,10725,7175,10763,9962,9113,2125,14825,475,375,2575,79.4,94.02,95.21,105.38,106.04,0
2010,8,16,3,15,15.95,-15.27,14.69,-14.51,13.7,-14.47,14.33,-14.96,15.41,-14.96,8451,1236,8522,6845,7354,625,16375,1000,3775,400,83.73,88.68,89.84,99.01,103.41,0
2010,8,16,3,30,15.86,-15.41,15.27,-15.14,14.65,-14.69,14.29,-15,14.24,-15.14,9078,6411,679,8858,7610,700,575,17950,700,4900,78.26,82.71,82.86,83.02,93,0
2010,8,16,3,45,14.24,-15.09,17.07,-15.59,15.86,-15.5,14.6,-14.83,14.24,-14.38,624,6230,6693,10891,2559,1200,14875,4750,825,3750,79.43,80.26,89.02,103.95,107.81,0
2010,8,16,4,0,17.12,-15.68,14.56,-15,14.15,-15.23,15.9,-15.45,14.33,-14.47,5759,5514,8343,9448,269,750,4800,14650,850,3200,76.16,82.1,83.01,100.6,107.45,0
2010,8,16,4,15,14.29,-14.56,15.05,-14.24,14.42,-15.09,15.81,-15.54,16.4,-15.9,9631,9404,11388,6836,7494,13025,3625,1300,2175,8925,78.89,79.4,83.45,97.87,110.89,0
2010,8,16,4,30,16.35,-15.41,14.96,-14.33,14.29,-14.65,14.33,-15.23,15.72,-15.72,10130,7747,4128,7092,6368,12425,2675,12425,2350,8800,72.2,74.81,94.02,94.89,106.57,0
2010,8,16,4,45,14.24,-15.36,14.2,-14.78,15.68,-15.14,15.54,-16.89,15.68,-15.86,5856,6449,2051,4544,2725,800,12800,2525,850,1750,37.2,66.89,70.61,88.24,90.43,0
2010,8,16,5,0,14.15,-15.5,15.68,-15.18,15.68,-15.99,14.15,-14.92,15.59,-16.89,2167,1780,640,2087,935,3775,13200,1900,1700,2950,38.01,62.13,66.48,85.7,86.41,0
2010,8,16,5,15,15.63,-16.98,15.63,-15.27,14.11,-15,15.86,-16.08,16.76,-16.4,135,6369,146,1670,7272,15550,13525,9875,950,27175,37.22,64.66,82.86,83.2,83.86,0
2010,8,16,5,30,14.96,-14.51,15.86,-16.22,15.59,-15.32,17.79,-16.31,15.63,-17.12,6837,5724,5764,2198,6307,4100,13775,5350,9225,17500,36.25,61.62,81.54,100.6,117.69,0
2010,8,16,5,45,17.34,-15.95,14.96,-14.56,15.59,-17.25,15.86,-16.26,15.54,-15.41,5178,7135,7978,3222,17,3325,13475,5200,8850,3325,32.57,60.14,78.39,99.61,108.45,0
2010,8,16,6,0,14.96,-14.6,14.51,-14.87,15.5,-15.5,15.9,-16.26,15.54,-17.39,7495,5122,5034,2699,2572,2975,14275,5225,7050,7050,30.59,61.52,73.93,87.14,97.62,0
2010,8,16,6,15,14.96,-14.69,15.54,-17.52,15.45,-15.59,15.86,-16.31,16.76,-16.17,1529,6458,5203,7641,1277,1050,15350,4400,950,5925,29.02,59.41,70.38,87.66,94.64,0
2010,8,16,6,30,14.96,-14.74,15.36,-15.63,15.27,-17.07,16.76,-16.31,15.86,-16.58,5167,8360,4826,7985,1402,300,17425,4100,875,5375,25,53.26,67.42,85.44,93.65,0
2010,8,16,6,45,15.32,-15.72,14.91,-14.78,17.38,-16.22,16.71,-16.44,15.86,-16.58,8797,323,6795,934,5343,18850,3950,550,5250,4075,53.26,63.91,81.12,91.44,106.07,0
2010,8,16,7,0,14.87,-14.83,15.23,-15.81,15.86,-16.62,16.62,-16.53,17.34,-16.4,6885,6173,7574,472,8933,20025,3950,325,3675,4700,52.01,60.41,77.03,89.36,102.42,0
2010,8,16,7,15,14.91,-14.74,16.94,-17.25,15.18,-15.77,15.81,-16.62,17.34,-16.49,6550,5388,3720,383,9216,22250,3550,15475,275,4950,50.45,60.73,78.45,92.44,101.13,0
2010,8,16,7,30,15.81,-16.67,16.94,-17.39,15.14,-15.86,17.3,-16.67,14,-5,2344,6110,5882,7539,0,24375,3675,8300,4850,0,49.2,57.28,77.78,96.93,430,1
2010,8,16,7,45,13.7,-13.12,16.08,-17.03,16.94,-17.52,15.05,-15.9,17.25,-16.85,1753,5170,3654,5315,1325,24450,2375,8025,5250,2200,51.62,54.57,77.23,92.66,148.49,1
2010,8,16,8,0,17.16,-16.94,16.85,-17.66,15.86,-16.8,15,-15.95,15.32,-17.52,9325,7257,9031,6384,3894,5675,15700,150,7975,3550,22.02,48.55,53.37,74.03,88.89,0
2010,8,16,8,15,16.8,-17.83,17.7,-14.78,15.86,-16.89,15.27,-17.74,17.12,-17.07,8446,6805,926,9812,3163,4175,14750,7050,3475,1300,21.19,47.01,72.17,86.83,143.59,1
2010,8,16,8,30,13.61,-13.16,15.05,-17.48,16.8,-17.97,17.07,-17.12,15.86,-16.98,5948,7250,6500,6671,720,225,13850,6700,950,4175,12.04,45.62,72.56,84.4,147.46,1
2010,8,16,8,45,13.57,-13.25,15.86,-17.12,17.16,-14.15,14,-5,14,-5,9492,961,10408,0,0,13650,3550,375,0,0,44.01,144.81,147.41,430,430,1
2010,8,16,9,0,13.48,-13.34,15.86,-17.21,14,-5,14,-5,14,-5,8248,587,0,0,0,12750,2125,0,0,0,43.01,141.76,430,430,430,1
2010,8,16,10,0,14.02,-17.25,15.32,-17.74,14,-5,14,-5,14,-5,5900,3973,0,0,0,4700,1800,0,0,0,23.09,24.52,430,430,430,1
2010,8,16,10,15,14.02,-17.34,15.27,-17.83,14,-5,14,-5,14,-5,6002,598,0,0,0,4000,3975,0,0,0,22.36,24.08,430,430,430,1
2010,8,16,10,30,15.36,-17.48,15.27,-17.92,13.97,-17.39,14,-5,14,-5,3253,5896,7519,0,0,550,4075,5025,0,0,23.09,23.85,25.02,430,430,1
2010,8,16,10,45,13.97,-17.52,15.32,-17.57,14.78,-17.52,14,-5,14,-5,6871,6592,4554,0,0,850,475,4525,0,0,3.16,22.02,25.32,430,430,1
2010,8,16,11,0,14.78,-17.66,13.93,-17.66,14,-5,14,-5,14,-5,1581,1877,0,0,0,2825,3600,0,0,0,6.71,28.16,430,430,430,1
2010,8,16,11,15,10.29,-14.92,13.84,-17.83,14.78,-17.7,14,-5,14,-5,2744,1125,374,0,0,4075,2475,425,0,0,7.62,33.54,171.29,430,430,1
2010,8,16,11,30,14.73,-17.83,15.23,-17.79,13.75,-17.97,14,-5,14,-5,988,1735,2881,0,0,5250,1475,1250,0,0,12.04,20.12,38.08,430,430,1
2010,8,16,11,45,15.23,-17.92,14.29,-17.66,14,-5,14,-5,14,-5,2933,1856,0,0,0,175,8425,0,0,0,15.65,22.2,430,430,430,1
2010,8,16,12,45,13.88,-16.35,14.11,-17.74,14.69,-17.21,14,-5,14,-5,2108,1813,128,0,0,1575,1025,10425,0,0,9,22.83,44.82,430,430,1
2010,8,16,13,0,13.88,-16.49,14.69,-17.3,14.06,-17.88,14,-5,14,-5,2567,2607,88,0,0,3475,500,10525,0,0,6,26.63,41.04,430,430,1
2010,8,16,13,15,14.65,-17.39,13.84,-16.62,14,-5,14,-5,14,-5,1215,3525,0,0,0,1325,3175,0,0,0,2.83,38.95,430,430,430,1
2010,8,16,13,30,13.75,-16.71,14.6,-17.52,14,-5,14,-5,14,-5,2193,518,0,0,0,6575,2975,0,0,0,3.61,39.41,430,430,430,1
2010,8,16,13,45,11.73,-15.18,13.66,-16.8,14.51,-17.7,14,-5,14,-5,3235,1114,961,0,0,10825,1675,1025,0,0,10,40.71,123.98,430,430,1
2010,8,16,14,0,11.73,-15.27,13.57,-16.94,14.65,-16.94,14,-5,14,-5,4402,2668,438,0,0,12450,925,10425,0,0,18.03,41.79,122.33,430,430,1
2010,8,16,14,15,11.68,-15.45,14.42,-17.83,14.73,-16.67,14.65,-17.03,14,-5,4819,2811,4084,999,0,8600,1900,200,1825,0,15.03,16.4,27.07,120.93,430,1
2010,8,16,14,30,14.33,-17.97,14.69,-17.25,14.6,-17.7,14.78,-16.67,13.43,-15.99,2941,3447,1118,3804,4457,5925,700,1375,3575,525,7,8.54,22.2,27.29,62.97,1
2010,8,16,14,45,14.65,-17.43,11.59,-15.72,13.52,-16.17,14.87,-16.71,14,-5,992,4366,3718,1320,0,5550,5575,2475,1675,0,2.24,26.93,56.57,119.01,430,1
2010,8,16,15,0,12.31,-15.95,11.55,-15.86,13.48,-16.31,14.6,-17.57,14.96,-16.85,5859,5941,1441,254,1213,5425,8425,3600,700,1050,4.24,24.17,54.67,93.94,119.23,1
2010,8,16,15,15,13.12,-16.53,12.26,-16.08,15.09,-17.07,14.56,-17.7,15.45,-16.17,3855,3537,4016,686,1943,4650,9050,1750,5000,1500,9.43,20.52,53.34,60.37,93.04,1
2010,8,16,15,30,15.05,-15.18,13.12,-16.67,15.09,-17.21,15.59,-16.17,14.51,-17.79,3991,2156,3547,539,126,4150,9650,5700,5300,8625,12.53,17.2,56.04,58.31,79.25,1
2010,8,16,15,45,13.7,-16.04,13.07,-16.8,15.63,-16.22,15.09,-17.34,14.47,-17.88,4397,4739,3454,376,765,9025,2650,8250,1025,4525,15.23,16.12,55.8,56.4,58.82,1
2010,8,16,16,0,12.98,-16.98,13.66,-16.13,15.77,-16.22,15.14,-17.48,15.14,-15.36,4581,1114,2986,584,4898,7875,1725,9825,3375,2225,16.12,54.67,58.9,61,73.98,1
2010,8,16,16,15,12.94,-17.12,14.87,-15.86,15.14,-16.08,15.23,-17.25,15.77,-16.26,3657,3510,2816,4796,1340,6675,1775,4875,10850,2250,21.02,50.6,54.45,58.14,61.4,0
2010,8,16,16,30,12.8,-17.21,15.81,-16.35,14.82,-17.7,14.87,-15.99,15.23,-17.39,3531,5150,4396,3001,1075,3225,975,6700,10850,2000,8.6,19.65,50.49,56.59,66.07,0
2010,8,16,16,45,15.23,-17.52,14.78,-17.83,14.82,-16.13,15.27,-15.68,15.95,-16.4,1362,636,3167,3948,3688,1175,600,6875,10850,4625,12.17,18,45.28,59.46,65.46,0
2010,8,16,17,0,13.12,-16.08,15.95,-16.44,15.45,-15.86,14.78,-17.97,14.78,-16.26,4455,5016,2254,3436,1586,300,6675,11225,6150,7225,16.28,41.19,58.14,62.17,68.41,1
2010,8,16,17,15,13.03,-16.35,16.04,-16.53,14.69,-16.4,14.6,-15.41,15.5,-15.9,3970,3887,4669,1722,4323,5150,10200,7225,6975,3425,36.01,59.2,62.18,65.86,69.03,1
2010,8,16,17,30,12.98,-16.49,15.05,-16.58,16.08,-16.62,15.5,-15.99,14.6,-15.59,3696,4049,4568,4857,1617,4925,9975,7800,4125,6400,33.62,59.08,59.54,63.03,65.31,1
2010,8,16,17,45,12.94,-16.62,15,-16.76,16.13,-16.76,14.51,-15.72,15.5,-16.08,3115,4639,3582,4415,520,3800,6800,10450,3975,5725,27.31,56.94,57.8,58.22,65.19,1
2010,8,16,18,0,15.5,-16.22,12.89,-16.71,16.49,-16.67,14.47,-15.77,14.96,-16.89,3379,2211,3262,2233,2853,3700,6425,3575,3200,10875,22.36,52.15,56.44,65.15,70.24,0
2010,8,16,18,15,16.04,-17.12,13.03,-16.62,15.09,-16.31,14.91,-17.03,14.38,-15.9,7063,6247,3224,7473,3687,3300,6575,5650,2250,250,17.89,42.72,48.7,52.95,62.77,0
2010,8,16,18,45,15.18,-16.58,14.87,-17.3,15.81,-17.12,15.72,-16.67,13.21,-16.31,4384,4372,6919,6923,8676,300,6075,4800,500,700,9.22,35.36,42.15,46.86,61.85,0
2010,8,16,19,0,16.8,-16.71,13.16,-16.4,14.87,-15.27,15.81,-17.16,15.14,-16.71,7310,5435,4546,5419,3374,4725,4600,125,8825,11275,31.38,41.44,61.4,74.33,79.71,0
2010,8,16,19,15,15.77,-17.3,16.04,-17.66,15.09,-16.85,14.82,-15.45,15.99,-17.61,5684,1184,8019,4058,7696,3125,1975,325,325,8200,26.08,38.08,45,46.01,68.26,0
2010,8,16,19,30,16.62,-16.49,17.74,-16.76,17.7,-15.9,16.04,-15.32,14.82,-15.54,8039,4828,6766,6257,6634,8150,14125,2150,3650,11675,65.28,77.52,89.89,110.37,121.08,0
2010,8,16,19,45,16.04,-15.41,16.62,-16.58,17.74,-16.89,14.82,-15.63,17.56,-16.08,7570,6853,6598,7112,7947,9600,12875,1950,2775,13025,62.29,76.06,87.37,109.2,114.61,0
2010,8,16,20,0,16.62,-17.74,16.04,-15.5,17.65,-16.22,16.62,-16.71,15.23,-15.14,5789,8202,8528,6500,8016,5325,4575,9750,1500,14625,66.03,74.25,82.46,84.88,115.38,0
2010,8,16,20,15,14.73,-15.86,15.18,-15.23,16.62,-17.88,16.85,-17.43,16.62,-16.8,2260,3611,5209,4065,2987,1975,1000,3825,175,5775,54.04,66.37,73.01,74.55,79.08,0
2010,8,16,20,30,13.66,-14.51,15.18,-15.32,16.58,-16.85,14.73,-15.95,17.88,-16.35,3456,3400,2872,326,4673,725,3400,5075,3250,19600,51.04,70.38,75.19,103.12,120.02,0
2010,8,16,20,45,17.97,-16.44,13.66,-14.6,15.18,-15.41,13.16,-14.29,16.53,-16.94,4098,1173,1160,1491,78,2000,4100,4350,2025,12350,68.35,72.28,100.3,115.38,120.7,0
2010,8,16,21,0,13.12,-13.61,13.66,-14.65,13.12,-14.38,16.53,-17.03,15.14,-15.45,1610,2119,421,532,397,375,2550,4375,1850,4700,67.36,71.06,98.43,113.18,136.69,0
2010,8,16,21,15,13.66,-14.74,13.12,-14.47,15.05,-15.63,12.31,-12.44,11.05,-13.3,1184,332,615,1479,1387,1000,3700,625,375,6725,64.33,95.63,110.54,183.21,183.81,0
2010,8,16,21,30,13.61,-14.87,12.35,-12.22,12.22,-11.64,10.06,-12.27,13.84,-14.33,49,1050,311,413,895,7350,1825,8675,3425,3350,91.79,106.74,190.6,210.49,231.97,0
2010,8,16,21,45,13.57,-14.96,13.79,-14.47,12.35,-12.31,12.17,-11.73,14,-5,387,592,910,1009,0,850,4725,9425,3125,0,89.47,103.45,187.88,208.56,430,0
2010,8,16,22,0,13.88,-14.24,12.17,-11.77,12.22,-12.53,14,-5,14,-5,449,1202,1001,0,0,6350,9125,3150,0,0,109.38,182.48,206.74,430,430,0
2010,8,16,22,15,12.31,-11.77,12.17,-12.62,13.84,-14.33,17.61,-17.34,14,-5,1165,494,443,435,0,2625,7150,8425,1850,0,101.12,106.74,179.89,204.71,430,0
2010,8,16,22,30,14.02,-14.15,12.17,-12.67,12.35,-11.68,14,-5,14,-5,559,661,752,0,0,8025,850,4950,0,0,112.18,179.01,207.62,430,430,0
2010,8,16,22,45,11.14,-11.32,14.02,-14.29,12.13,-12.71,12.35,-11.68,14,-5,356,570,834,177,0,8600,4275,8425,23400,0,107.28,178.24,207.62,235.98,430,0
2010,8,16,23,0,13.93,-14.51,11.19,-11.37,12.4,-11.64,12.08,-12.71,17.83,-17.12,81,1360,755,724,177,11525,275,2350,12325,10275,100.42,110.42,178.73,208.17,234.61,0
2010,8,16,23,15,13.93,-14.6,11.19,-11.46,12.31,-12,12,-12.8,14,-5,77,933,855,198,0,3775,1050,14575,3875,0,97.53,177.67,198.3,231.19,430,0
2010,8,16,23,30,11.19,-11.5,13.88,-14.74,12.49,-11.82,14,-5,14,-5,432,485,249,0,0,6350,15450,4050,0,0,93.96,201.48,230.34,430,430,0
2010,8,16,23,45,12.31,-12.4,10.51,-11.1,11.19,-11.59,13.88,-14.83,14,-5,394,101,318,208,0,10075,13325,8950,8950,0,91.09,185.15,227.79,254.37,430,0
2010,8,17,0,0,10.47,-11.14,13.84,-14.92,12.49,-12.27,11.14,-11.73,14,-5,297,335,428,287,0,16925,14100,2625,3350,0,87.92,186.72,224.12,253.31,430,0
2010,8,17,0,15,13.52,-17.3,13.84,-15.05,10.47,-11.23,12.49,-12.35,14,-5,144,251,430,372,0,20200,10350,13150,4550,0,41.05,84.15,183.98,250.86,430,0
2010,8,17,0,30,13.48,-17.39,10.42,-11.37,12.44,-12.53,14,-5,14,-5,194,405,317,0,0,11450,11400,6825,0,0,42.01,179.37,248,430,430,0
2010,8,17,0,45,10.42,-11.59,13.52,-17.34,11.5,-11.46,12.4,-12.67,14,-5,221,546,331,53,0,11525,9650,1150,5275,0,41.01,175.31,226.5,242.24,430,0
2010,8,17,1,0,13.52,-17.48,11.5,-11.5,12.35,-12.85,10.42,-11.77,14,-5,144,499,487,601,0,10300,7400,2925,12425,0,41.19,170.88,224.76,236.92,430,0
2010,8,17,1,15,13.48,-17.57,12.31,-12.98,11.46,-11.59,10.2,-10.92,10.42,-11.95,300,584,641,845,650,4925,2025,1875,7750,6050,42.58,166.96,222.64,232.26,265.63,0
2010,8,17,1,30,13.48,-17.66,10.15,-11.01,10.42,-12.04,14,-5,14,-5,310,933,564,0,0,3150,5975,6725,0,0,43.17,229.96,264.4,430,430,0
2010,8,17,1,45,13.48,-17.79,10.06,-11.05,11.64,-11.46,10.29,-11.95,14,-5,453,773,887,650,0,1600,3650,2875,6975,0,44.27,224.12,235.48,264.61,430,0
2010,8,17,2,0,10.2,-12.04,10.02,-11.19,11.64,-11.5,14,-5,14,-5,760,721,758,0,0,5475,275,6650,0,0,223.24,234.44,261.28,430,430,0
2010,8,17,15,0,10.06,-14.33,12.26,-17.07,14,-5,14,-5,14,-5,148,121,0,0,0,7825,24550,0,0,0,85.21,187.8,430,430,430,0
2010,8,17,15,15,11.23,-11.77,10.02,-14.56,12.31,-17.21,14,-5,14,-5,449,197,72,0,0,2800,300,14350,0,0,83.02,184.76,221.35,430,430,0
2010,8,17,15,30,12.08,-15.54,11.1,-15.09,11.23,-11.86,12.31,-17.34,14,-5,203,76,174,179,0,1925,4250,9325,9325,0,84.05,107.07,143.76,218.29,430,0
2010,8,17,15,45,12.13,-15.72,11.14,-15.18,11.28,-11.91,12.35,-17.39,14,-5,334,76,183,291,0,275,11050,15275,3975,0,82.1,103.08,141.42,216.91,430,0
2010,8,17,16,0,12.17,-15.81,11.19,-15.27,11.28,-11.95,14,-5,14,-5,137,330,372,0,0,15000,3950,8475,0,0,99.85,138.24,215.23,430,430,0
2010,8,17,16,15,12.49,-16.08,11.14,-15.41,11.23,-12.27,14,-5,14,-5,37,299,392,0,0,14025,2800,9300,0,0,86.77,137.75,206.69,430,430,0
2010,8,17,16,30,11.14,-15.54,12.58,-16.08,11.28,-12.27,14,-5,14,-5,285,126,465,0,0,4175,5725,9325,0,0,83.73,135.65,206.12,430,430,0
2010,8,17,16,45,13.21,-16.26,11.86,-15.09,11.1,-15.63,10.96,-14.74,12.58,-16.17,107,695,160,340,413,7750,3875,10150,575,2175,62.43,82.3,122.41,135.38,154.24,0
