year,month,day,hour,minute,lat1,lon1,lat2,lon2,lat3,lon3,lat4,lon4,lat5,lon5,wp1,wp2,wp3,wp4,wp5,size1,size2,size3,size4,size5,ds1,ds2,ds3,ds4,ds5
2006,8,24,15,0,10.84198,-10.152817,12.918385,-11.771482,14,-5,14,-5,14,-5,3385.222071857094,3482.158866217052,0,0,0,7446.376121352315,7555.750284027582,0,0,0,276.1395,198.2952,430,430,430
2009,7,12,12,0,12.075548,-17.815975,15.235259,-10.246269,14,-5,14,-5,14,-5,3370.908947459873,3267.2962037178954,0,0,0,7623.532779673781,7417.336640736484,0,0,0,95.1262,246.8947,430,430,430
2011,6,14,3,0,15.591612,-17.743565,10.026362,-17.021516,14,-5,14,-5,14,-5,3531.4822547572926,3389.5315357483273,0,0,0,7535.821247745034,7503.483510204518,0,0,0,30.5941,165.0121,430,430,430
2014,8,29,3,0,15.839138,-12.050823,11.50002,-10.054619,14,-5,14,-5,14,-5,3515.614927848443,3428.345416190383,0,0,0,7404.876967186663,7485.042589657644,0,0,0,189.4888,269.4736,430,430,430
2013,6,8,8,0,17.633703,-13.233653,17.266203,-12.300429,14,-5,14,-5,14,-5,3480.3805794668388,3293.833349862202,0,0,0,7537.243671724115,7341.314136514971,0,0,0,181.3946,202.141,430,430,430
2005,7,4,1,0,16.252757,-15.183453,11.92005,-11.403837,14,-5,14,-5,14,-5,3512.2833523895833,3590.791919036495,0,0,0,7453.4094566063195,7401.474664643687,0,0,0,97.3499,221.8468,430,430,430
2016,6,22,0,0,12.26888,-15.096139,12.153079,-17.791324,14,-5,14,-5,14,-5,3374.913170787523,3363.163041558197,0,0,0,7497.459797303435,7320.200353391519,0,0,0,112.0446,91.0055,430,430,430
2007,8,15,17,0,14.144244,-14.644555,16.007011,-16.391994,14,-5,14,-5,14,-5,3228.116332485637,3306.694572390469,0,0,0,7490.48230467867,7399.327343078503,0,0,0,94.921,60.208,430,430,430
2004,6,9,0,0,14.419125,-13.167526,13.88585,-16.136793,14,-5,14,-5,14,-5,3368.291463782529,3328.768144262596,0,0,0,7405.93609148002,7572.525036733805,0,0,0,144.2221,49.6488,430,430,430
2010,7,29,14,0,10.622985,-10.605449,10.725394,-14.401324,14,-5,14,-5,14,-5,3465.1594360479276,3342.182884113474,0,0,0,7433.072246430788,7262.071925011186,0,0,0,266.9082,167.2423,430,430,430
2017,7,11,18,0,13.151354,-10.603748,14.504046,-15.744,14,-5,14,-5,14,-5,3334.777506090938,3204.340845443753,0,0,0,7468.3681791182735,7354.894319291493,0,0,0,235.805,56.4358,430,430,430
2015,8,22,12,0,14.342736,-14.809921,14.382541,-10.916291,14,-5,14,-5,14,-5,3603.5346953851918,3413.1514773090253,0,0,0,7528.796731814266,7388.909364304202,0,0,0,88.8144,221.1832,430,430,430
2006,8,3,13,0,15.330155,-17.20125,15.681251,-15.012645,14,-5,14,-5,14,-5,3411.265545985082,3327.655690214664,0,0,0,7338.322327608013,7408.673509287202,0,0,0,24.1661,91.0,430,430,430
2016,8,13,21,0,11.284417,-12.409559,10.021381,-16.668787,14,-5,14,-5,14,-5,3394.5554349087606,3364.715475365979,0,0,0,7491.0669728854355,7325.852527230541,0,0,0,201.8167,165.5929,430,430,430
2004,8,23,13,0,14.304126,-14.024997,10.140595,-14.010802,14,-5,14,-5,14,-5,3408.7281853694035,3380.5800791985894,0,0,0,7408.934203671956,7411.704721332332,0,0,0,114.6298,191.3766,430,430,430
2010,6,8,16,0,12.512155,-11.625267,16.521189,-15.899805,14,-5,14,-5,14,-5,3638.852558924018,3477.449846142217,0,0,0,7421.449623528913,7524.505870575268,0,0,0,207.0604,85.6329,430,430,430
2007,7,1,9,0,14.325707,-17.999883,16.474521,-17.635936,14,-5,14,-5,14,-5,3292.4717880339554,3580.209581422813,0,0,0,7566.554203335086,7435.025748767639,0,0,0,23.6008,60.0,430,430,430
2018,8,24,19,0,12.050399,-15.155164,17.624586,-11.435984,14,-5,14,-5,14,-5,3379.2386634744594,3401.8283907425816,0,0,0,7384.290588669799,7394.110390460335,0,0,0,115.6028,234.7978,430,430,430
2006,6,13,2,0,16.407109,-17.879287,16.164497,-11.879625,14,-5,14,-5,14,-5,3389.9846746392554,3430.2332989653137,0,0,0,7475.720521257025,7372.9765559881325,0,0,0,58.5491,199.1808,430,430,430
2005,7,29,1,0,13.702498,-14.847791,17.101053,-16.268381,14,-5,14,-5,14,-5,3642.7292594679516,3482.0174233716434,0,0,0,7526.404398394354,7358.315580785556,0,0,0,91.5478,95.3834,430,430,430
2015,6,19,7,0,14.240767,-11.014246,11.014847,-13.65237,14,-5,14,-5,14,-5,3395.2720445078353,3505.2379870881628,0,0,0,7426.725563205783,7495.71494866597,0,0,0,218.4491,176.1846,430,430,430
2015,6,6,6,0,16.012091,-15.869473,15.333973,-16.315962,14,-5,14,-5,14,-5,3292.4459032595223,3434.346186567193,0,0,0,7408.205944830975,7360.4241147193925,0,0,0,73.2462,45.6508,430,430,430
2007,6,27,15,0,12.259686,-15.227663,16.669811,-15.089167,14,-5,14,-5,14,-5,3455.5735789988526,3567.1211812677284,0,0,0,7459.009126352548,7537.833825745363,0,0,0,108.8531,109.4806,430,430,430
2013,8,1,2,0,10.629596,-11.151683,14.153766,-15.213681,14,-5,14,-5,14,-5,3665.0616185691442,3443.686210843182,0,0,0,7440.96927707207,7443.669721044424,0,0,0,250.1999,75.1864,430,430,430
2017,8,30,8,0,16.900596,-13.41259,17.742379,-13.443677,14,-5,14,-5,14,-5,3454.71845459404,3629.7374476447717,0,0,0,7419.060857055178,7356.656123126476,0,0,0,161.5333,178.0028,430,430,430
2005,7,3,14,0,13.067711,-15.539771,13.055686,-14.275368,14,-5,14,-5,14,-5,3529.4054662031103,3395.2248467864474,0,0,0,7491.478895638767,7498.310017865386,0,0,0,82.0366,116.8461,430,430,430
2008,8,12,10,0,12.68294,-11.880158,11.28547,-10.559558,14,-5,14,-5,14,-5,3484.792803933967,3531.7584737033517,0,0,0,7529.0021840349755,7420.0268242302,0,0,0,196.5121,256.7255,430,430,430
2007,8,5,8,0,11.819011,-12.386829,17.987875,-15.773629,14,-5,14,-5,14,-5,3424.650796290374,3520.573999307175,0,0,0,7494.067179822009,7498.574887694073,0,0,0,192.4214,131.3697,430,430,430
2004,6,13,17,0,16.022478,-16.481538,11.843687,-13.161467,14,-5,14,-5,14,-5,3282.1403584329123,3420.000348487813,0,0,0,7507.012318453931,7463.225110983246,0,0,0,59.0339,169.8382,430,430,430
2010,6,16,14,0,12.326767,-10.3926,17.733085,-15.052399,14,-5,14,-5,14,-5,3415.8642625304556,3239.035758195856,0,0,0,7375.15066553881,7418.5273105065935,0,0,0,249.5135,138.2932,430,430,430
2011,8,7,6,0,13.23587,-12.262825,14.500843,-12.014966,14,-5,14,-5,14,-5,3432.4708097286725,3297.1259225775266,0,0,0,7472.015511852592,7390.791016338315,0,0,0,178.8435,183.0683,430,430,430
2006,8,11,14,0,11.652265,-16.175515,11.759553,-16.685539,14,-5,14,-5,14,-5,3566.459451603204,3357.810984638446,0,0,0,7452.558735230195,7480.689898998333,0,0,0,112.272,104.3935,430,430,430
2010,7,12,4,0,12.897486,-16.898753,14.694441,-10.40205,14,-5,14,-5,14,-5,3339.983125780805,3618.127891339026,0,0,0,7473.055636793973,7593.073781956533,0,0,0,64.3273,240.0083,430,430,430
2017,7,3,1,0,14.385705,-11.97352,12.815397,-13.417891,14,-5,14,-5,14,-5,3404.4989162870265,3413.9766605073,0,0,0,7349.700796268313,7577.256194365259,0,0,0,185.2188,146.2395,430,430,430
2013,6,10,14,0,15.403802,-11.45909,15.086721,-12.266258,14,-5,14,-5,14,-5,3427.913622281572,3614.0590243947677,0,0,0,7358.620986188361,7493.211328958528,0,0,0,206.7704,176.7258,430,430,430
2016,8,15,3,0,16.484691,-11.640776,17.122943,-16.130701,14,-5,14,-5,14,-5,3405.5276563195807,3325.1556062146537,0,0,0,7279.793203490609,7360.615246316155,0,0,0,210.9431,98.7927,430,430,430
2012,8,9,3,0,11.930036,-15.179074,13.635521,-12.307857,14,-5,14,-5,14,-5,3444.1186608762487,3421.426212420581,0,0,0,7319.235266688568,7591.621884911643,0,0,0,119.0378,175.5249,430,430,430
2016,6,24,7,0,11.025335,-16.169282,14.675803,-17.236526,14,-5,14,-5,14,-5,3535.381280305604,3482.5432792118945,0,0,0,7574.392447630951,7543.25662947814,0,0,0,133.154,7.0711,430,430,430
2004,7,20,8,0,17.272931,-12.954336,12.463061,-13.801621,14,-5,14,-5,14,-5,3285.7073375435652,3375.0175818178054,0,0,0,7436.819483353189,7371.194374145036,0,0,0,182.7047,140.0643,430,430,430
2016,7,8,7,0,12.317836,-13.132543,10.611283,-11.219861,14,-5,14,-5,14,-5,3367.819000499877,3663.7661132745907,0,0,0,7574.725183039013,7397.237931551554,0,0,0,162.2467,248.5558,430,430,430
2007,8,1,17,0,11.868857,-17.844901,15.127471,-12.676252,14,-5,14,-5,14,-5,3389.045973159026,3389.9589865835555,0,0,0,7442.416573525272,7518.9586321093675,0,0,0,102.1812,162.8895,430,430,430
2018,8,4,12,0,14.754452,-14.437319,10.597523,-14.7912,14,-5,14,-5,14,-5,3569.87236581384,3473.3230847233212,0,0,0,7456.870989126893,7398.111265562072,0,0,0,101.0445,164.2468,430,430,430
2004,8,2,14,0,16.820262,-15.978965,12.498658,-14.288787,14,-5,14,-5,14,-5,3540.567475672394,3538.6421565426685,0,0,0,7475.564135874888,7470.6831870974,0,0,0,92.0054,126.4002,430,430,430
2007,7,24,17,0,12.278101,-15.557665,12.900101,-14.007393,14,-5,14,-5,14,-5,3586.1199345463683,3459.435129946356,0,0,0,7589.057275701821,7388.794877572454,0,0,0,101.5135,127.1417,430,430,430
2008,8,7,12,0,13.983439,-13.234266,11.776077,-16.117191,14,-5,14,-5,14,-5,3410.529470851196,3382.252661243314,0,0,0,7537.722384387142,7380.0578697284545,0,0,0,142.0422,108.5035,430,430,430
2014,7,11,15,0,14.687441,-16.709516,13.743341,-17.083587,14,-5,14,-5,14,-5,3460.3918754475108,3584.860491293195,0,0,0,7426.185116144626,7479.689662556687,0,0,0,25.02,34.2053,430,430,430
2012,8,11,15,0,13.330926,-10.460939,10.200734,-10.514254,14,-5,14,-5,14,-5,3154.370756368705,3418.936784760746,0,0,0,7445.22479773543,7458.654770266864,0,0,0,239.4598,276.8267,430,430,430
2010,6,1,5,0,16.505651,-16.923234,13.272873,-12.352933,14,-5,14,-5,14,-5,3468.8095405920462,3296.051576249773,0,0,0,7487.613120967907,7506.68707270092,0,0,0,66.4831,175.6844,430,430,430
2005,6,11,19,0,14.56643,-11.000704,12.165033,-17.223835,14,-5,14,-5,14,-5,3541.156091695173,3510.847333755228,0,0,0,7363.5095790134,7540.2714959714385,0,0,0,219.0091,89.0,430,430,430
2010,6,15,6,0,15.217928,-17.958375,11.206923,-14.610593,14,-5,14,-5,14,-5,3381.0482527894237,3277.8780078517534,0,0,0,7483.064234812571,7515.438835699264,0,0,0,22.6716,149.8433,430,430,430
2009,6,5,0,0,13.566563,-17.356312,10.411602,-14.197293,14,-5,14,-5,14,-5,3232.46840582843,3509.8376755661366,0,0,0,7532.826004056547,7486.0744685092795,0,0,0,40.0,179.7248,430,430,430
2015,7,22,21,0,14.233222,-14.058466,11.978935,-14.40818,14,-5,14,-5,14,-5,3617.224164413644,3374.678734402068,0,0,0,7554.5678380154095,7438.968698566886,0,0,0,113.9912,134.3503,430,430,430
2006,6,24,16,0,12.663146,-16.716231,12.769902,-16.167879,14,-5,14,-5,14,-5,3507.8569941665683,3145.065699127981,0,0,0,7461.310335411053,7508.386246770184,0,0,0,73.4983,76.5376,430,430,430
2010,7,11,0,0,11.733033,-14.350951,13.613919,-17.363181,14,-5,14,-5,14,-5,3413.1001416864797,3518.125630312808,0,0,0,7332.173404461651,7374.602486933742,0,0,0,141.485,38.0,430,430,430
2016,8,19,11,0,16.520096,-10.92089,15.068388,-15.788682,14,-5,14,-5,14,-5,3377.759112592346,3575.508684661436,0,0,0,7281.516146508721,7473.825920371973,0,0,0,235.1616,58.4637,430,430,430
2010,6,19,4,0,17.85386,-13.905396,13.874452,-10.571583,14,-5,14,-5,14,-5,3573.736756334793,3447.0119331694227,0,0,0,7426.772514329567,7477.050369714499,0,0,0,168.772,233.4524,430,430,430
2016,6,16,6,0,12.695155,-10.603817,14.73252,-11.982329,14,-5,14,-5,14,-5,3435.760887182049,3480.313501156501,0,0,0,7520.4561795599675,7508.025944980446,0,0,0,238.6001,185.0432,430,430,430
2012,6,29,15,0,13.500024,-15.251071,12.037391,-17.899396,14,-5,14,-5,14,-5,3350.051552018284,3357.194131453599,0,0,0,7403.258227200914,7509.276904146489,0,0,0,81.1234,96.7729,430,430,430
2004,8,24,14,0,17.544011,-16.811444,15.714672,-12.513194,14,-5,14,-5,14,-5,3335.0630985649304,3437.5397211131008,0,0,0,7450.540357614757,7460.816750809853,0,0,0,101.8332,173.0029,430,430,430
2013,6,12,22,0,15.189093,-15.696038,14.729252,-13.881969,14,-5,14,-5,14,-5,3552.011253672228,3383.262280277635,0,0,0,7375.383996870658,7540.016525595454,0,0,0,62.3618,120.0375,430,430,430
2018,6,20,21,0,13.603438,-11.455014,11.114225,-11.185162,14,-5,14,-5,14,-5,3522.5428149829872,3320.3513738800402,0,0,0,7425.779910199026,7495.002695240242,0,0,0,204.1984,240.4413,430,430,430
2008,8,8,15,0,13.604943,-17.706982,17.462097,-15.560909,14,-5,14,-5,14,-5,3508.8302850612213,3465.5617261214056,0,0,0,7412.786328937313,7341.831224340656,0,0,0,39.8497,119.2015,430,430,430
2015,8,20,19,0,17.670449,-10.378771,16.088563,-10.517415,14,-5,14,-5,14,-5,3422.423184535483,3436.490806743688,0,0,0,7589.866174044276,7618.021557254439,0,0,0,268.3915,244.3809,430,430,430
2017,6,25,6,0,17.891082,-16.883609,17.096257,-17.054475,14,-5,14,-5,14,-5,3238.472932568235,3286.0147346100384,0,0,0,7461.33018315944,7439.9621925101155,0,0,0,113.0531,84.6463,430,430,430
2014,6,22,15,0,12.208318,-17.944333,11.323116,-14.389983,14,-5,14,-5,14,-5,3563.729093179093,3208.8257432233127,0,0,0,7363.4604475102515,7479.807303504135,0,0,0,91.214,151.4893,430,430,430
2012,6,19,12,0,16.792224,-12.822603,10.326067,-12.472401,14,-5,14,-5,14,-5,3419.1192973373295,3379.4465143740667,0,0,0,7552.860491557457,7538.826359049755,0,0,0,178.1011,220.6581,430,430,430
2009,7,26,7,0,15.953345,-15.241473,12.537642,-15.813823,14,-5,14,-5,14,-5,3390.326142512567,3454.108421728592,0,0,0,7430.393858445727,7536.583520975065,0,0,0,89.5545,89.5879,430,430,430
2006,8,3,3,0,13.069078,-15.256445,13.062686,-13.80041,14,-5,14,-5,14,-5,3422.8963923211927,3361.626742870447,0,0,0,7315.370510581941,7421.831860462286,0,0,0,89.4986,131.5181,430,430,430
2009,6,3,9,0,16.026345,-16.302827,10.50722,-16.39761,14,-5,14,-5,14,-5,3647.506118637056,3414.259829874292,0,0,0,7454.654143533909,7409.729256856414,0,0,0,62.2896,148.9463,430,430,430
2016,8,26,8,0,16.084372,-16.411486,14.897811,-14.649667,14,-5,14,-5,14,-5,3509.722163536699,3678.0593994036076,0,0,0,7444.7740364386655,7511.538571972611,0,0,0,61.8466,94.3398,430,430,430
2004,6,9,13,0,17.159988,-17.864832,10.164973,-10.718003,14,-5,14,-5,14,-5,3445.6843959595694,3433.9098756288936,0,0,0,7481.455311160278,7368.538000292901,0,0,0,84.1487,271.6708,430,430,430
2009,8,2,9,0,16.363183,-12.738022,12.529311,-11.432432,14,-5,14,-5,14,-5,3609.295639847946,3203.761165800577,0,0,0,7424.29644490884,7403.968627288228,0,0,0,173.3494,213.251,430,430,430
2010,6,2,6,0,11.417881,-12.482578,13.377754,-13.869461,14,-5,14,-5,14,-5,3511.619240993045,3358.8817188572953,0,0,0,7318.430982413024,7581.564947712688,0,0,0,196.6977,125.3555,430,430,430
2004,7,23,14,0,17.436514,-17.546362,10.251581,-10.263232,14,-5,14,-5,14,-5,3563.3525656938773,3365.1327434367977,0,0,0,7555.413844884828,7582.684557711078,0,0,0,93.2631,283.1855,430,430,430
2006,8,14,6,0,13.212574,-14.077473,17.437568,-12.69228,14,-5,14,-5,14,-5,3429.6038388229517,3367.6178979486995,0,0,0,7499.1439344747305,7362.004665022005,0,0,0,121.2477,193.4942,430,430,430
2010,7,18,15,0,11.423141,-10.416373,16.532605,-11.655791,14,-5,14,-5,14,-5,3425.5500689591577,3521.507268874744,0,0,0,7475.873654532935,7498.104275251959,0,0,0,259.8557,211.2487,430,430,430
2012,6,10,18,0,10.174824,-15.425153,10.029599,-16.841989,14,-5,14,-5,14,-5,3385.6738657330484,3517.2806377509323,0,0,0,7484.457867419475,7494.3453120850545,0,0,0,168.9083,165.1938,430,430,430
2012,6,23,13,0,16.984933,-14.161154,10.136208,-11.681361,14,-5,14,-5,14,-5,3346.803861102289,3470.984791179788,0,0,0,7559.78371484183,7521.87749837658,0,0,0,141.7357,245.4588,430,430,430
2006,6,8,13,0,12.722756,-17.936397,15.969532,-11.284436,14,-5,14,-5,14,-5,3455.9402013701615,3353.057873583369,0,0,0,7520.421538198939,7564.951350570275,0,0,0,73.3757,216.9332,430,430,430
2015,7,17,4,0,16.33546,-17.227103,12.121183,-14.434181,14,-5,14,-5,14,-5,3303.325848497978,3559.1148205611885,0,0,0,7493.844882942905,7500.192355700692,0,0,0,57.4891,130.8625,430,430,430
2010,6,20,10,0,16.283039,-13.359639,10.487925,-12.493297,14,-5,14,-5,14,-5,3543.1057342980002,3382.1482223755916,0,0,0,7450.9742389718185,7369.959229333215,0,0,0,152.6434,215.8634,430,430,430
2017,6,5,3,0,10.829314,-15.780561,10.451516,-10.257164,14,-5,14,-5,14,-5,3517.474757904192,3438.414863046362,0,0,0,7426.006223762345,7493.400048982716,0,0,0,143.5688,280.2642,430,430,430
2014,6,29,12,0,14.99781,-14.175255,11.171713,-17.093624,14,-5,14,-5,14,-5,3539.072996821204,3468.0452687864936,0,0,0,7523.191162519226,7571.369188445976,0,0,0,111.5437,124.0161,430,430,430
2013,8,20,16,0,14.828296,-16.634097,11.605081,-16.891473,14,-5,14,-5,14,-5,3421.3220632707103,3362.579693639882,0,0,0,7376.361108861328,7494.900655085488,0,0,0,28.2843,109.4578,430,430,430
2017,7,18,9,0,17.521924,-12.377848,14.264971,-13.561128,14,-5,14,-5,14,-5,3524.8981927370282,3599.147179218884,0,0,0,7500.747954169205,7454.075964833618,0,0,0,204.5532,130.7517,430,430,430
2006,7,7,8,0,14.898756,-11.938563,13.432865,-16.450683,14,-5,14,-5,14,-5,3376.624546334075,3414.299396806395,0,0,0,7317.527005506777,7505.468903991053,0,0,0,187.2165,53.2541,430,430,430
2005,6,19,7,0,12.243085,-16.104404,17.359734,-11.397437,14,-5,14,-5,14,-5,3358.2977507832843,3339.5324200701707,0,0,0,7466.745652640075,7364.686302215855,0,0,0,93.1075,230.9913,430,430,430
2006,8,28,19,0,12.355809,-15.743806,13.852536,-10.666752,14,-5,14,-5,14,-5,3587.418964237533,3446.7401549774518,0,0,0,7534.116696138036,7449.731532401992,0,0,0,96.566,230.5862,430,430,430
2016,8,12,22,0,17.631871,-15.464333,11.824759,-13.670327,14,-5,14,-5,14,-5,3442.0008639367675,3445.0990285131834,0,0,0,7547.31604620798,7339.421660680052,0,0,0,126.4002,156.9745,430,430,430
2012,7,20,21,0,17.008887,-17.811193,13.123584,-13.199916,14,-5,14,-5,14,-5,3497.6862977004994,3587.817320569205,0,0,0,7508.406005787147,7632.572423887864,0,0,0,79.1012,150.0533,430,430,430
2015,7,30,5,0,15.578325,-13.146932,13.408497,-15.552522,14,-5,14,-5,14,-5,3506.780007860999,3306.4288113780995,0,0,0,7297.645685656752,7590.041497964878,0,0,0,150.4427,75.0,430,430,430
2011,7,28,18,0,17.645389,-17.705646,11.940681,-13.06839,14,-5,14,-5,14,-5,3466.4449280914077,3571.7917910958627,0,0,0,7436.719968581876,7453.1979035677805,0,0,0,100.02,170.8479,430,430,430
2005,7,23,10,0,14.17279,-12.931273,12.834463,-15.005917,14,-5,14,-5,14,-5,3508.733369593814,3582.394713005602,0,0,0,7550.309187653067,7408.714825305288,0,0,0,151.8453,100.7671,430,430,430
2011,7,25,2,0,11.82846,-10.162144,11.028298,-14.475493,14,-5,14,-5,14,-5,3411.287492444423,3438.652267661107,0,0,0,7514.962930709226,7512.133848584274,0,0,0,262.3928,157.0509,430,430,430
2012,6,19,0,0,15.477334,-13.65978,13.585781,-10.883506,14,-5,14,-5,14,-5,3152.324892518448,3494.249786602086,0,0,0,7313.242118683242,7591.317799899998,0,0,0,132.9812,224.0759,430,430,430
2009,7,20,16,0,16.334561,-11.729271,12.914714,-14.594987,14,-5,14,-5,14,-5,3262.2991966745208,3350.917820855867,0,0,0,7490.936190605887,7452.285214758082,0,0,0,206.6035,109.5536,430,430,430
2005,6,11,0,0,10.126565,-16.044477,13.767103,-15.029864,14,-5,14,-5,14,-5,3489.4514602988143,3387.936194093984,0,0,0,7421.982213668412,7488.588555929546,0,0,0,164.9758,85.235,430,430,430
2015,6,30,21,0,16.176441,-17.524977,16.735356,-15.47934,14,-5,14,-5,14,-5,3372.15976402721,3333.5285045527476,0,0,0,7442.355075191874,7531.40676310139,0,0,0,50.0899,101.1187,430,430,430
2006,7,14,11,0,17.129996,-13.229741,16.320933,-13.083166,14,-5,14,-5,14,-5,3351.666152583739,3279.3785785442033,0,0,0,7365.981451888022,7501.204821710432,0,0,0,171.5401,161.756,430,430,430
2013,6,26,12,0,17.774674,-11.897685,14.588936,-14.911612,14,-5,14,-5,14,-5,3560.9040008183892,3499.5107145092975,0,0,0,7459.881736233764,7545.685691498812,0,0,0,223.7856,85.0529,430,430,430
2010,8,29,4,0,16.954903,-17.687869,10.830026,-13.549473,14,-5,14,-5,14,-5,3394.769400252222,3489.6808068799737,0,0,0,7395.922509696457,7380.7236340139825,0,0,0,77.0,182.6308,430,430,430
2011,7,6,14,0,11.764536,-15.351188,12.563014,-14.803057,14,-5,14,-5,14,-5,3520.2499847130343,3217.0782038462544,0,0,0,7445.234854382509,7608.237676819684,0,0,0,120.7394,111.198,430,430,430
2017,7,7,7,0,12.938906,-10.41631,12.061208,-11.633232,14,-5,14,-5,14,-5,3541.8048112294246,3442.7532510996966,0,0,0,7424.654290091312,7609.762254646902,0,0,0,243.2632,212.4735,430,430,430
2015,6,1,9,0,16.180268,-15.512755,10.64798,-13.026551,14,-5,14,-5,14,-5,3524.4385861483797,3493.772358463794,0,0,0,7532.429469639629,7562.648015569646,0,0,0,86.4002,199.4041,430,430,430
2017,6,8,9,0,17.2381,-15.710576,11.684364,-14.161483,14,-5,14,-5,14,-5,3505.9978965595124,3510.4314243650692,0,0,0,7534.4206938169045,7543.776916262111,0,0,0,110.0,147.085,430,430,430
2015,8,18,4,0,13.211717,-17.890258,14.291367,-16.889485,14,-5,14,-5,14,-5,3476.202150322754,3287.6826667328187,0,0,0,7438.618977348068,7484.749581613635,0,0,0,56.3028,22.6716,430,430,430
2008,7,1,15,0,14.076616,-15.771505,13.166524,-15.266105,14,-5,14,-5,14,-5,3315.407093616553,3262.217026818483,0,0,0,7503.509332797514,7388.805487031235,0,0,0,57.9396,87.0057,430,430,430
2006,7,19,7,0,11.554608,-10.991056,12.173029,-16.886514,14,-5,14,-5,14,-5,3367.1311649856616,3388.404071688264,0,0,0,7568.293466052634,7470.848356680532,0,0,0,239.2697,89.8053,430,430,430
2010,8,10,16,0,11.13948,-16.62815,17.636288,-15.64384,14,-5,14,-5,14,-5,3706.78282904229,3490.8888513267134,0,0,0,7427.178657410124,7549.302088859095,0,0,0,126.2894,122.8861,430,430,430
2005,6,5,7,0,12.553629,-13.409276,12.760528,-16.969734,14,-5,14,-5,14,-5,3345.746676667047,3486.9923718783257,0,0,0,7474.061599029312,7409.599408495963,0,0,0,149.9667,68.7314,430,430,430
2005,7,23,7,0,14.068228,-12.32178,10.608858,-17.356495,14,-5,14,-5,14,-5,3481.4462921478807,3542.7931657940812,0,0,0,7521.4058855507255,7520.010560868532,0,0,0,173.1589,144.2221,430,430,430
2005,7,7,18,0,12.422412,-10.453416,13.192331,-17.28366,14,-5,14,-5,14,-5,3566.4641213087543,3416.0586141709055,0,0,0,7495.497052453917,7389.281456033305,0,0,0,246.6577,53.0094,430,430,430
2014,7,20,14,0,10.940084,-12.848062,17.979393,-10.858573,14,-5,14,-5,14,-5,3372.656020818649,3523.3837032959677,0,0,0,7461.008999959712,7519.065034583835,0,0,0,196.901,258.0426,430,430,430
2018,8,1,22,0,14.652782,-13.823758,10.71301,-14.143295,14,-5,14,-5,14,-5,3304.31853434941,3359.683654595829,0,0,0,7547.001333927124,7460.346950939294,0,0,0,122.0,172.4094,430,430,430
2015,6,14,16,0,17.69354,-10.623297,16.686344,-14.28593,14,-5,14,-5,14,-5,3300.8465286196824,3369.9005787941483,0,0,0,7255.931318175142,7700.024798622597,0,0,0,261.4517,132.0757,430,430,430
2015,7,8,2,0,11.285924,-14.063701,16.195218,-12.576352,14,-5,14,-5,14,-5,3298.102122959738,3424.2541445461775,0,0,0,7441.148876260487,7470.5248212859715,0,0,0,159.3644,176.4653,430,430,430
2016,6,29,7,0,10.123699,-17.342849,14.305699,-15.167425,14,-5,14,-5,14,-5,3454.5534397840843,3226.047059429252,0,0,0,7403.866977712722,7388.707461893946,0,0,0,161.2514,76.1183,430,430,430
2010,8,13,4,0,11.126583,-12.863092,16.949478,-10.676627,14,-5,14,-5,14,-5,3407.4915512707357,3683.856109831048,0,0,0,7551.507041079632,7448.577624326403,0,0,0,192.3148,248.5679,430,430,430
2009,6,11,13,0,15.637134,-13.362948,17.452073,-12.524468,14,-5,14,-5,14,-5,3558.2403953451467,3437.649810929684,0,0,0,7637.337840731149,7474.07089824437,0,0,0,144.0694,199.2109,430,430,430
2013,7,9,18,0,16.564646,-10.993851,13.566576,-14.59387,14,-5,14,-5,14,-5,3451.126152710781,3314.8760174174267,0,0,0,7632.522765334069,7414.987723645076,0,0,0,232.8476,100.8464,430,430,430
2016,6,24,20,0,14.144762,-10.286674,11.461193,-10.841673,14,-5,14,-5,14,-5,3401.6042115186933,3426.4573530617176,0,0,0,7538.157566659725,7390.511130385598,0,0,0,243.5939,245.9776,430,430,430
2006,8,25,2,0,16.585816,-14.860917,10.530932,-15.709015,14,-5,14,-5,14,-5,3344.625089392367,3264.4328615875284,0,0,0,7417.12350613323,7450.833656347527,0,0,0,113.2254,154.6383,430,430,430
2014,6,16,12,0,16.33481,-15.965544,14.435483,-14.545813,14,-5,14,-5,14,-5,3371.836722209173,3529.442062335751,0,0,0,7334.353267230428,7498.2496791603035,0,0,0,79.2086,97.3293,430,430,430
2017,7,30,17,0,16.272053,-17.654228,14.112446,-10.58252,14,-5,14,-5,14,-5,3415.0599209561547,3474.6743461454466,0,0,0,7564.437828536825,7489.001565191477,0,0,0,54.0093,232.6972,430,430,430
2016,7,20,6,0,17.668394,-12.902198,16.483402,-16.399283,14,-5,14,-5,14,-5,3716.9388124268253,3537.9961749205277,0,0,0,7477.070188949395,7423.074812042876,0,0,0,191.669,74.3303,430,430,430
2007,8,2,10,0,17.352661,-14.173584,15.087295,-14.65141,14,-5,14,-5,14,-5,3543.2644447036855,3235.973642050095,0,0,0,7448.204013184646,7451.031845846724,0,0,0,149.6262,96.026,430,430,430
2013,6,17,0,0,11.996212,-15.86185,14.968395,-16.799166,14,-5,14,-5,14,-5,3464.63895601754,3433.084643992861,0,0,0,7546.0343020571445,7528.275814991114,0,0,0,105.5509,24.6982,430,430,430
