year,month,day,hour,minute,lat1,lon1,lat2,lon2,lat3,lon3,lat4,lon4,lat5,lon5,wp1,wp2,wp3,wp4,wp5,size1,size2,size3,size4,size5,ds1,ds2,ds3,ds4,ds5,Cb_Selibaby_t1,Cb_Selibaby_t2,Cb_Selibaby_t3
2011,7,4,9,15,11.59,-7.95,12.26,-9.93,13.12,-9.88,15.1506,2.8195999999999994,15.1506,2.8195999999999994,5814.0,5674.0,4114.0,0.0,0.0,575,20150,1675,0.0,0.0,103.32,123.81,188.52,520.0,520.0,0.0,0.0,0.0
2011,7,4,9,30,11.55,-8.0,12.8,-9.53,11.86,-9.97,15.1506,2.8195999999999994,15.1506,2.8195999999999994,5718.0,6972.0,4126.0,0.0,0.0,675,17900,3000,0.0,0.0,119.6,134.3,187.68,520.0,520.0,0.0,0.0,0.0
2011,7,4,9,45,12.89,-9.66,11.5,-8.04,11.95,-9.03,12.17,-8.4,11.82,-10.02,1643.0,5498.0,4753.0,5194.0,4675.0,4675,16700,375,300.0,1750.0,113.9,134.97,152.11,163.52,188.28,0.0,0.0,0.0
2011,7,4,10,0,11.77,-10.06,11.73,-9.44,12.94,-9.7,15.1506,2.8195999999999994,15.1506,2.8195999999999994,5866.0,1226.0,5823.0,0.0,0.0,9125,11000,3825,0.0,0.0,111.8,135.69,149.2,520.0,520.0,0.0,0.0,0.0
2011,7,4,10,15,11.82,-9.03,11.77,-10.11,13.03,-9.88,11.64,-9.48,15.1506,2.8195999999999994,5526.0,3901.0,5793.0,3137.0,0.0,13475,10125,2550,575.0,0.0,105.38,135.2,150.43,155.79,520.0,0.0,0.0,0.0
2011,7,4,10,30,11.59,-9.53,13.07,-9.93,11.73,-10.15,15.1506,2.8195999999999994,15.1506,2.8195999999999994,4185.0,4368.0,2817.0,0.0,0.0,16700,8450,2375,0.0,0.0,102.55,135.12,150.9,520.0,520.0,0.0,0.0,0.0
2011,7,4,10,45,11.68,-10.56,13.12,-10.02,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,4540.0,4515.0,0.0,0.0,0.0,20150,6225,0,0.0,0.0,99.7,130.92,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,4,11,0,12.53,-8.94,13.25,-10.06,11.59,-10.65,15.1506,2.8195999999999994,15.1506,2.8195999999999994,5417.0,5429.0,4082.0,0.0,0.0,21525,1700,800,0.0,0.0,95.52,132.61,140.58,520.0,520.0,0.0,0.0,0.0
2011,7,4,11,15,12.35,-9.03,13.34,-10.15,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,4857.0,3671.0,0.0,0.0,0.0,24325,2375,0,0.0,0.0,91.29,142.95,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,4,11,30,12.17,-9.12,12.35,-9.97,13.43,-10.2,12.76,-9.62,15.1506,2.8195999999999994,3403.0,5063.0,3037.0,2606.0,0.0,16775,3875,1925,2225.0,0.0,87.78,118.11,120.21,144.26,520.0,0.0,0.0,0.0
2011,7,4,11,45,12.85,-10.65,12.26,-9.62,12.85,-9.62,15.1506,2.8195999999999994,15.1506,2.8195999999999994,3135.0,4428.0,4307.0,0.0,0.0,17325,1675,1200,0.0,0.0,93.81,116.04,130.6,520.0,520.0,0.0,0.0,0.0
2011,7,4,12,0,12.94,-10.83,12.13,-9.66,12.35,-11.46,15.1506,2.8195999999999994,15.1506,2.8195999999999994,232.0,1994.0,1753.0,0.0,0.0,17175,5850,3675,0.0,0.0,87.71,99.82,133.23,520.0,520.0,0.0,0.0,0.0
2011,7,4,12,15,12.35,-11.55,12.08,-9.7,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,2594.0,3884.0,0.0,0.0,0.0,25525,4250,0,0.0,0.0,98.31,133.41,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,4,12,30,12.13,-9.66,12.35,-11.64,12.13,-10.2,15.1506,2.8195999999999994,15.1506,2.8195999999999994,2753.0,2935.0,1559.0,0.0,0.0,27750,600,1775,0.0,0.0,97.87,122.45,133.23,520.0,520.0,0.0,0.0,0.0
2011,7,4,12,45,12.13,-9.62,12.4,-11.82,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,3071.0,2794.0,0.0,0.0,0.0,30850,1425,0,0.0,0.0,96.25,134.47,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,4,13,0,12.44,-11.86,13.12,-11.37,13.66,-10.51,15.1506,2.8195999999999994,15.1506,2.8195999999999994,3102.0,3591.0,1568.0,0.0,0.0,4850,1125,20700,0.0,0.0,74.0,75.01,95.13,520.0,520.0,0.0,0.0,0.0
2011,7,4,13,15,13.16,-11.41,12.58,-11.95,13.3,-10.38,12.53,-10.51,15.1506,2.8195999999999994,2134.0,2363.0,2330.0,2680.0,0.0,1925,675,23300,325.0,0.0,72.42,87.05,90.05,105.31,520.0,0.0,0.0,0.0
2011,7,4,13,30,12.49,-10.47,12.31,-12.22,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,4173.0,2750.0,0.0,0.0,0.0,26275,250,0,0.0,0.0,99.25,106.68,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,4,14,45,11.82,-11.77,11.68,-12.85,13.03,-12.09,15.1506,2.8195999999999994,15.1506,2.8195999999999994,3226.0,342.0,2609.0,0.0,0.0,23375,1925,23375,0.0,0.0,74.01,117.21,125.63,520.0,520.0,0.0,0.0,0.0
2011,7,4,15,0,12.89,-12.67,11.73,-12.94,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,1440.0,3856.0,0.0,0.0,0.0,8275,13825,0,0.0,0.0,82.01,124.45,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,4,15,30,11.68,-12.58,12.13,-11.91,13.03,-12.67,15.1506,2.8195999999999994,15.1506,2.8195999999999994,3541.0,2649.0,2474.0,0.0,0.0,7225,21825,925,0.0,0.0,76.92,105.04,123.79,520.0,520.0,0.0,0.0,0.0
2011,7,4,16,15,16.4,-3.1,13.16,-12.8,12.53,-12.49,15.1506,2.8195999999999994,15.1506,2.8195999999999994,2105.0,2861.0,135.0,0.0,0.0,7175,2875,7600,0.0,0.0,73.74,92.4,322.3,520.0,520.0,0.0,0.0,0.0
2011,7,4,16,30,16.44,-3.15,13.12,-12.94,12.53,-12.44,15.1506,2.8195999999999994,15.1506,2.8195999999999994,1649.0,1737.0,232.0,0.0,0.0,5025,3100,6050,0.0,0.0,77.47,92.23,321.6,520.0,520.0,0.0,0.0,0.0
2011,7,4,16,45,16.62,-3.19,12.58,-12.44,13.21,-12.85,15.1506,2.8195999999999994,15.1506,2.8195999999999994,1846.0,1627.0,294.0,0.0,0.0,3450,2550,8550,0.0,0.0,73.16,91.24,320.58,520.0,520.0,0.0,0.0,0.0
2011,7,4,17,0,16.71,-3.24,13.25,-12.85,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,2343.0,493.0,0.0,0.0,0.0,575,11175,0,0.0,0.0,71.31,320.12,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,4,18,0,17.16,-3.46,16.44,-3.6,16.62,-3.15,15.1506,2.8195999999999994,15.1506,2.8195999999999994,972.0,583.0,1140.0,0.0,0.0,6875,12950,525,0.0,0.0,305.79,315.33,322.55,520.0,520.0,0.0,0.0,0.0
2011,7,4,18,15,17.25,-3.51,16.89,-3.91,16.49,-3.69,15.1506,2.8195999999999994,15.1506,2.8195999999999994,997.0,1026.0,652.0,0.0,0.0,1700,1275,6025,0.0,0.0,297.74,302.99,315.06,520.0,520.0,0.0,0.0,0.0
2011,7,4,18,30,16.94,-4.05,17.34,-3.42,16.85,-3.01,15.1506,2.8195999999999994,15.1506,2.8195999999999994,747.0,781.0,1054.0,0.0,0.0,1025,475,325,0.0,0.0,293.07,318.69,328.9,520.0,520.0,0.0,0.0,0.0
2011,7,5,17,0,10.51,-9.17,12.4,-10.87,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,306.0,155.0,0.0,0.0,0.0,3550,3225,0,0.0,0.0,104.0,189.34,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,5,17,15,10.56,-9.21,12.49,-10.96,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,542.0,149.0,0.0,0.0,0.0,2725,9250,0,0.0,0.0,99.16,187.45,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,5,17,30,10.6,-9.3,12.53,-11.05,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,435.0,205.0,0.0,0.0,0.0,1950,5925,0,0.0,0.0,97.14,184.2,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,5,18,0,10.6,-9.48,12.04,-12.98,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,336.0,179.0,0.0,0.0,0.0,1475,19500,0,0.0,0.0,114.18,181.65,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,5,18,15,11.73,-9.62,10.65,-9.57,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,175.0,332.0,0.0,0.0,0.0,8225,6525,0,0.0,0.0,145.09,178.47,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,5,18,30,11.86,-9.66,10.65,-9.66,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,308.0,316.0,0.0,0.0,0.0,2175,5250,0,0.0,0.0,140.43,177.1,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,5,18,45,11.59,-12.4,10.6,-9.7,12.0,-9.7,15.1506,2.8195999999999994,15.1506,2.8195999999999994,176.0,529.0,332.0,0.0,0.0,14000,2525,4675,0.0,0.0,125.9,136.01,178.0,520.0,520.0,0.0,0.0,1.0
2011,7,5,19,0,11.64,-12.44,12.08,-9.79,10.65,-9.75,15.1506,2.8195999999999994,15.1506,2.8195999999999994,393.0,489.0,590.0,0.0,0.0,1575,1875,3800,0.0,0.0,124.04,131.02,175.76,520.0,520.0,0.0,0.0,1.0
2011,7,5,19,15,11.64,-12.58,11.32,-9.03,10.65,-9.84,15.1506,2.8195999999999994,15.1506,2.8195999999999994,402.0,594.0,667.0,0.0,0.0,850,3000,3875,0.0,0.0,124.78,168.22,174.47,520.0,520.0,0.0,0.0,0.0
2011,7,5,19,30,11.41,-9.12,10.74,-9.93,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,671.0,1028.0,0.0,0.0,0.0,3125,3225,0,0.0,0.0,164.01,169.58,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,5,19,45,11.46,-9.21,10.78,-10.02,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,370.0,810.0,0.0,0.0,0.0,2975,2025,0,0.0,0.0,161.4,167.43,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,5,20,0,10.83,-10.11,11.55,-9.35,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,813.0,496.0,0.0,0.0,0.0,1425,1275,0,0.0,0.0,155.8,164.0,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,6,0,15,14.47,-11.55,13.88,-12.62,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,46.0,148.0,0.0,0.0,0.0,2600,13750,0,0.0,0.0,31.24,47.54,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,6,0,30,14.56,-11.59,13.88,-12.67,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,84.0,112.0,0.0,0.0,0.0,16100,16100,0,0.0,0.0,27.59,48.33,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,6,0,45,14.65,-11.64,13.88,-12.76,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,112.0,114.0,0.0,0.0,0.0,16375,16375,0,0.0,0.0,24.76,49.65,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,6,1,0,14.73,-11.68,13.97,-12.8,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,90.0,111.0,0.0,0.0,0.0,13725,13725,0,0.0,0.0,21.26,47.51,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,6,2,15,13.03,-3.01,13.7,-3.01,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,7427.0,5393.0,0.0,0.0,0.0,23875,23875,0,0.0,0.0,324.57,328.0,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,6,2,45,12.35,-3.15,13.57,-3.24,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,5079.0,2691.0,0.0,0.0,0.0,28700,1675,0,0.0,0.0,317.46,329.3,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,6,3,0,14.42,-10.65,11.41,-3.1,12.94,-3.28,15.23,-3.01,12.31,-3.24,163.0,6532.0,6717.0,7286.0,5199.0,1625,29825,18375,1000.0,2850.0,57.27,319.92,322.06,326.73,341.32,0.0,0.0,0.0
2011,7,6,3,15,14.51,-10.69,12.8,-3.37,12.04,-3.28,11.41,-3.19,15.27,-3.24,175.0,7032.0,2524.0,6326.0,6679.0,3975,20925,22325,2475.0,4650.0,54.23,314.08,317.25,327.95,338.54,0.0,0.0,0.0
2011,7,6,3,30,14.56,-10.78,11.37,-3.28,15.27,-3.37,12.71,-3.42,12.0,-3.46,194.0,6469.0,6849.0,7972.0,5978.0,5075,23225,22600,3675.0,5925.0,51.08,309.08,317.06,322.61,336.54,0.0,0.0,0.0
2011,7,6,3,45,14.6,-10.83,12.67,-3.42,15.05,-3.46,11.95,-3.51,15.77,-3.15,271.0,5180.0,4717.0,6044.0,5979.0,6475,23500,19225,1425.0,4175.0,49.4,306.0,317.59,317.91,321.41,0.0,0.0,0.0
2011,7,6,4,0,14.65,-10.87,15.05,-3.55,12.62,-3.46,14.06,-3.46,13.16,-4.32,229.0,7953.0,3004.0,7279.0,6373.0,7075,3400,18300,1950.0,19075.0,47.17,282.07,302.0,307.0,315.93,0.0,0.0,0.0
2011,7,6,4,15,14.69,-10.96,14.91,-3.64,14.02,-3.6,12.0,-3.64,15.63,-3.42,251.0,3003.0,5576.0,7768.0,6306.0,700,19000,3975,1225.0,28300.0,43.66,299.06,302.27,308.65,316.03,0.0,0.0,0.0
2011,7,6,4,30,14.78,-11.1,14.91,-3.73,13.97,-3.69,11.41,-3.42,12.76,-3.87,269.0,4140.0,5069.0,7630.0,7417.0,5625,21900,5075,28875.0,7250.0,38.9,296.06,299.55,301.1,331.16,0.0,0.0,0.0
2011,7,6,4,45,14.91,-11.05,14.73,-3.78,14.51,-3.19,11.5,-3.78,13.93,-3.73,264.0,4115.0,6380.0,5169.0,6011.0,4475,19950,4475,1925.0,34650.0,39.62,294.24,297.7,315.63,318.03,0.0,0.0,0.0
2011,7,6,5,0,15.0,-11.1,12.8,-4.9,13.25,-4.36,14.56,-3.87,14.02,-4.45,215.0,6070.0,7926.0,6223.0,7578.0,3775,2875,2450,375.0,21450.0,37.22,265.35,272.52,279.43,291.56,0.0,0.0,0.0
2011,7,6,5,15,15.05,-11.19,14.02,-4.54,13.93,-4.05,13.25,-4.54,14.47,-3.96,177.0,5292.0,7483.0,7347.0,8103.0,3050,2650,1325,1525.0,19725.0,34.13,268.56,273.59,286.8,288.76,0.0,0.0,0.0
2011,7,6,5,30,15.14,-11.28,13.21,-4.67,14.47,-4.27,13.97,-4.67,12.76,-4.36,144.0,5907.0,4179.0,5535.0,7454.0,1350,3450,1025,17500.0,900.0,31.0,264.89,269.22,276.8,283.8,0.0,0.0,0.0
2011,7,6,5,45,12.22,-4.58,13.88,-4.23,13.97,-4.81,12.76,-4.49,14.42,-4.32,5800.0,6887.0,6311.0,4697.0,1469.0,3425,21175,3475,1375.0,1075.0,259.94,275.96,279.02,280.17,281.73,0.0,0.0,0.0
2011,7,6,6,0,13.93,-4.9,15.45,-4.27,14.42,-4.4,12.76,-4.76,15.0,-4.27,37.0,5487.0,4585.0,7927.0,4048.0,10550,1825,18975,375.0,1175.0,256.3,269.46,271.97,277.01,277.3,0.0,0.0,0.0
2011,7,6,6,15,15.45,-4.27,14.42,-4.49,13.84,-4.94,12.71,-4.94,11.64,-4.67,7278.0,8247.0,5730.0,4077.0,8585.0,2375,1275,14225,1150.0,3350.0,255.64,264.37,268.99,277.3,286.78,0.0,0.0,0.0
2011,7,6,6,30,12.58,-4.9,11.5,-4.85,13.7,-4.99,11.86,-4.99,14.47,-4.63,6936.0,8422.0,5466.0,8373.0,6618.0,2000,14375,1825,175.0,500.0,254.57,264.83,266.92,273.44,282.64,0.0,0.0,0.0
2011,7,6,6,45,14.42,-4.72,14.02,-5.44,12.62,-4.99,11.41,-5.08,13.66,-5.08,5056.0,6594.0,3820.0,6314.0,6526.0,150,1775,350,3675.0,275.0,236.91,252.01,261.02,263.43,276.89,0.0,0.0,0.0
2011,7,6,7,0,13.66,-5.12,10.92,-4.67,13.34,-5.21,14.33,-4.81,12.62,-5.08,7180.0,3525.0,7203.0,7489.0,4932.0,1850,525,11725,6075.0,2175.0,249.57,250.05,258.31,260.6,297.81,0.0,0.0,0.0
2011,7,6,7,15,10.51,-4.49,14.24,-4.85,13.34,-5.3,12.58,-5.17,10.92,-4.72,6404.0,5316.0,7098.0,7898.0,573.0,4325,9525,7200,2900.0,800.0,246.66,256.64,258.44,296.94,310.59,0.0,0.0,0.0
2011,7,6,7,30,11.41,-5.08,14.2,-4.9,10.96,-4.99,12.58,-5.17,13.34,-5.44,6959.0,6222.0,6718.0,6134.0,6418.0,5550,8700,6375,1150.0,1400.0,241.82,255.88,258.44,276.89,287.28,0.0,0.0,0.0
2011,7,6,7,45,13.3,-5.48,11.32,-5.21,12.58,-5.21,14.15,-4.99,10.92,-5.12,4697.0,6635.0,6533.0,5336.0,6936.0,6700,9200,6375,2525.0,875.0,240.4,253.03,256.56,274.39,284.0,0.0,0.0,0.0
2011,7,6,8,0,12.58,-5.26,14.11,-4.99,13.3,-5.48,11.23,-5.35,14.33,-4.32,4510.0,3071.0,2541.0,5978.0,7033.0,7425,8400,6350,2450.0,8400.0,240.4,252.3,254.69,271.52,276.23,0.0,0.0,0.0
2011,7,6,8,15,12.53,-5.48,14.11,-4.85,11.19,-5.48,13.66,-5.62,13.25,-5.35,5914.0,7241.0,1057.0,3920.0,4282.0,1125,7325,5300,3050.0,2475.0,233.42,245.49,247.91,257.26,268.22,0.0,0.0,0.0
2011,7,6,8,30,11.1,-5.62,11.77,-5.89,13.16,-5.75,12.53,-5.57,15.1506,2.8195999999999994,4077.0,4223.0,2667.0,2142.0,0.0,8475,4725,500,1275.0,0.0,231.89,245.12,245.65,265.53,520.0,0.0,0.0,0.0
2011,7,6,8,45,11.55,-5.35,13.07,-5.84,11.73,-6.02,12.49,-5.66,15.1506,2.8195999999999994,3890.0,4260.0,6152.0,1417.0,0.0,10725,625,4600,175.0,0.0,230.22,241.75,242.71,266.18,520.0,0.0,0.0,0.0
2011,7,6,9,0,13.03,-5.98,12.49,-5.66,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,4217.0,5918.0,0.0,0.0,0.0,12775,4175,0,0.0,0.0,225.79,242.71,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,6,9,15,12.98,-6.11,12.44,-5.75,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,3971.0,4391.0,0.0,0.0,0.0,13300,3400,0,0.0,0.0,221.71,240.69,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,6,9,45,13.25,-5.75,12.85,-6.29,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,3127.0,2696.0,0.0,0.0,0.0,11300,1650,0,0.0,0.0,217.83,231.04,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,6,10,0,13.21,-5.75,12.76,-6.34,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,3117.0,2646.0,0.0,0.0,0.0,10350,675,0,0.0,0.0,217.08,231.6,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,6,11,0,12.58,-6.83,13.88,-7.28,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,1652.0,1146.0,0.0,0.0,0.0,1100,9450,0,0.0,0.0,174.14,203.06,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,6,11,15,13.88,-7.41,12.8,-6.88,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,1368.0,1594.0,0.0,0.0,0.0,1400,8825,0,0.0,0.0,169.29,198.81,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,6,11,30,12.8,-7.01,13.88,-7.5,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,1475.0,1406.0,0.0,0.0,0.0,1850,9600,0,0.0,0.0,166.39,194.24,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,6,11,45,13.93,-7.64,12.76,-7.1,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,1270.0,1472.0,0.0,0.0,0.0,3250,9450,0,0.0,0.0,161.3,192.35,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,6,12,0,12.53,-7.14,14.24,-7.73,15.1506,2.8195999999999994,15.1506,2.8195999999999994,15.1506,2.8195999999999994,1181.0,1068.0,0.0,0.0,0.0,3675,9325,0,0.0,0.0,156.89,194.12,520.0,520.0,520.0,0.0,0.0,0.0
2011,7,6,12,15,12.8,-7.68,14.15,-7.82,12.49,-7.23,15.1506,2.8195999999999994,15.1506,2.8195999999999994,1343.0,1197.0,1759.0,0.0,0.0,5200,2525,6400,0.0,0.0,153.59,172.65,191.94,520.0,520.0,0.0,0.0,0.0
2011,7,6,12,45,15.63,-7.28,15.68,-7.23,12.08,-7.77,14.06,-8.04,12.8,-7.95,1391.0,1636.0,122.0,148.0,1083.0,5450,2050,5475,400.0,2400.0,146.49,164.73,172.05,174.15,182.86,0.0,0.0,0.0
2011,7,6,13,0,12.8,-8.04,14.11,-8.13,14.96,-7.91,14.65,-7.95,13.66,-8.04,1242.0,1339.0,1316.0,1704.0,222.0,3175,325,2475,975.0,4050.0,143.34,146.87,148.08,150.55,161.74,0.0,0.0,0.0
2011,7,6,13,15,15.41,-7.59,14.2,-8.18,12.8,-8.18,14.96,-7.95,12.08,-7.95,224.0,1392.0,1029.0,176.0,1611.0,4575,5300,5425,6825.0,4225.0,140.69,147.09,158.29,160.38,178.0,0.0,0.0,0.0
2011,7,6,13,30,12.8,-8.27,12.04,-8.09,14.2,-8.22,14.96,-8.04,15.1506,2.8195999999999994,1425.0,1753.0,259.0,1386.0,0.0,5950,10875,9525,9525.0,0.0,139.71,144.09,154.87,175.24,520.0,0.0,0.0,1.0
2011,7,6,13,45,14.2,-8.36,12.04,-8.18,14.96,-8.13,15.1506,2.8195999999999994,15.1506,2.8195999999999994,710.0,1597.0,1369.0,0.0,0.0,6175,12775,8800,0.0,0.0,134.85,140.09,172.88,520.0,520.0,0.0,0.0,1.0
2011,7,6,14,0,15.0,-8.22,14.15,-8.45,12.4,-8.45,15.1506,2.8195999999999994,15.1506,2.8195999999999994,779.0,723.0,1193.0,0.0,0.0,6300,475,9050,0.0,0.0,132.19,137.03,157.8,520.0,520.0,0.0,0.0,1.0
2011,7,6,14,15,15.0,-8.31,14.15,-8.54,12.44,-8.58,15.1506,2.8195999999999994,15.1506,2.8195999999999994,1056.0,878.0,1128.0,0.0,0.0,7000,3850,7000,0.0,0.0,129.28,134.03,152.61,520.0,520.0,0.0,0.0,1.0
2011,7,6,14,30,16.53,-6.52,15.0,-8.4,12.44,-8.67,14.15,-8.63,15.1506,2.8195999999999994,1276.0,1123.0,1171.0,549.0,0.0,7800,15125,15675,1050.0,0.0,126.38,131.03,150.24,205.19,520.0,0.0,0.0,1.0
2011,7,6,14,45,11.28,-8.94,12.4,-8.76,16.58,-6.65,14.15,-8.72,15.1506,2.8195999999999994,1449.0,752.0,671.0,1403.0,0.0,24650,3425,950,2100.0,0.0,123.49,148.39,171.64,201.81,520.0,0.0,0.0,1.0
2011,7,6,15,0,12.26,-8.9,11.28,-9.03,16.58,-6.7,14.15,-8.85,15.1506,2.8195999999999994,2699.0,821.0,1332.0,2208.0,0.0,24950,4125,1975,1775.0,0.0,118.68,147.92,169.81,199.88,520.0,0.0,0.0,1.0
2011,7,6,15,15,11.28,-9.17,16.53,-6.83,15.09,-8.72,12.17,-8.99,15.1506,2.8195999999999994,2319.0,2400.0,1609.0,1916.0,0.0,24550,5375,1825,1975.0,0.0,120.0,147.8,166.82,194.54,520.0,0.0,0.0,1.0
2011,7,6,15,30,11.28,-9.26,14.06,-10.38,15.14,-8.81,13.25,-9.97,12.17,-9.08,2380.0,2768.0,2456.0,3045.0,1649.0,725,2700,23325,7125.0,1900.0,70.49,97.74,117.0,145.66,165.08,0.0,0.0,1.0
2011,7,6,15,45,14.15,-10.47,13.25,-10.02,15.14,-8.94,11.28,-9.39,12.17,-9.17,1146.0,2059.0,2081.0,3030.0,2656.0,950,4650,20275,6850.0,950.0,66.37,96.26,112.0,143.56,162.81,0.0,0.0,1.0
2011,7,6,16,0,15.63,-8.63,14.24,-9.3,14.96,-8.94,13.25,-10.06,14.2,-10.51,3027.0,2865.0,2093.0,2514.0,819.0,2575,5650,2550,11200.0,5075.0,64.5,95.52,102.49,112.11,125.3,0.0,0.0,1.0
2011,7,6,16,15,14.56,-10.33,13.75,-9.57,14.2,-10.56,13.25,-10.11,14.24,-9.39,1377.0,1206.0,1409.0,1571.0,1353.0,4400,4400,5875,350.0,2725.0,62.77,66.1,94.07,99.62,100.24,0.0,0.0,1.0
2011,7,6,16,30,12.31,-9.44,14.29,-10.56,15.54,-8.94,13.25,-10.2,13.79,-9.66,606.0,1764.0,2007.0,1080.0,32.0,4850,5475,5150,17850.0,14175.0,61.77,91.92,96.65,113.99,133.79,0.0,1.0,1.0
2011,7,6,16,45,12.22,-10.51,14.29,-10.65,15.54,-9.03,13.25,-10.29,13.79,-9.75,1269.0,2001.0,2130.0,1640.0,55.0,5500,5700,8625,18950.0,14675.0,58.67,89.83,94.02,111.02,114.49,0.0,1.0,1.0
2011,7,6,17,0,13.79,-9.93,14.29,-10.74,15.14,-9.39,14.73,-9.66,13.25,-10.38,1567.0,2329.0,2012.0,121.0,1926.0,5375,4250,10950,12175.0,325.0,56.08,87.78,87.97,88.51,97.01,0.0,1.0,1.0
2011,7,6,17,15,13.75,-10.15,14.78,-9.75,15.23,-10.24,13.21,-10.47,14.2,-10.92,2427.0,1765.0,686.0,1382.0,1930.0,5775,2150,11675,10700.0,4050.0,52.8,67.12,82.42,83.86,87.32,0.0,1.0,1.0
2011,7,6,17,30,14.2,-12.22,13.75,-10.24,14.2,-10.96,15.23,-10.33,14.91,-9.84,119.0,1724.0,1759.0,985.0,2021.0,9900,6200,2925,10450.0,11725.0,33.14,51.22,64.12,80.0,81.3,0.0,1.0,1.0
2011,7,6,17,45,14.2,-12.31,15.0,-9.88,13.75,-10.29,14.2,-11.05,13.21,-10.69,124.0,3131.0,1576.0,3038.0,3199.0,6800,6850,18175,10475.0,2450.0,33.73,48.92,79.1,79.2,82.42,0.0,1.0,1.0
2011,7,6,18,0,14.24,-12.35,13.21,-10.78,14.96,-9.88,14.2,-11.14,13.7,-10.38,2615.0,3038.0,3218.0,2827.0,2821.0,6700,6525,9650,18550.0,1500.0,32.02,46.69,77.47,79.16,80.71,0.0,1.0,1.0
