year,month,day,hour,minute,lat1,lon1,lat2,lon2,lat3,lon3,lat4,lon4,lat5,lon5,wp1,wp2,wp3,wp4,wp5,size1,size2,size3,size4,size5,ds1,ds2,ds3,ds4,ds5,Cb_Bamako_t1,Cb_Bamako_t2,Cb_Bamako_t3
2012,9,9,9,0,15.23,-0.54,15.45,-0.27,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,249.0,280.0,0.0,0.0,0.0,1200,275,0,0.0,0.0,282.41,294.5,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,9,15,15,11.14,-5.75,17.03,0.72,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,43.0,297.0,0.0,0.0,0.0,8275,975,0,0.0,0.0,94.87,347.94,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,9,16,0,11.23,-5.98,16.71,0.18,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,86.0,315.0,0.0,0.0,0.0,16675,875,0,0.0,0.0,86.02,326.03,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,9,16,15,11.28,-6.07,16.76,0.13,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,125.0,246.0,0.0,0.0,0.0,13425,13425,0,0.0,0.0,82.42,325.12,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,9,16,30,11.28,-6.16,16.76,0.09,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,132.0,373.0,0.0,0.0,0.0,23725,4550,0,0.0,0.0,80.0,324.23,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,9,16,45,11.28,-6.25,16.89,-0.05,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,161.0,278.0,0.0,0.0,0.0,30225,7225,0,0.0,0.0,77.62,321.6,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,9,17,0,11.32,-6.34,16.94,-0.14,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,129.0,375.0,0.0,0.0,0.0,8200,8300,0,0.0,0.0,74.65,319.88,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,9,17,15,10.2,-7.77,16.8,-0.18,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,116.0,322.0,0.0,0.0,0.0,10875,7200,0,0.0,0.0,87.14,315.78,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,9,17,30,10.56,-8.99,10.24,-7.86,16.94,-0.27,12.6392,6.9971,12.6392,6.9971,37.0,98.0,361.0,0.0,0.0,18000,11075,5625,0.0,0.0,84.08,86.02,315.48,520.0,520.0,0.0,0.0,0.0
2012,9,9,17,45,10.29,-7.95,17.03,-0.36,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,132.0,361.0,0.0,0.0,0.0,4725,2625,0,0.0,0.0,84.01,314.31,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,9,18,15,15.68,0.9,10.33,-8.13,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,50.0,43.0,0.0,0.0,0.0,4900,4900,0,0.0,0.0,83.38,335.52,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,9,18,30,15.72,0.85,10.38,-8.22,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,136.0,101.0,0.0,0.0,0.0,30175,5600,0,0.0,0.0,81.74,335.22,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,9,18,45,15.81,0.72,10.38,-8.31,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,141.0,120.0,0.0,0.0,0.0,1850,6425,0,0.0,0.0,82.2,331.49,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,9,19,0,15.77,0.63,10.38,-8.4,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,189.0,116.0,0.0,0.0,0.0,2725,9925,0,0.0,0.0,82.76,328.0,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,9,19,15,10.38,-8.49,15.81,0.54,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,140.0,183.0,0.0,0.0,0.0,4725,10950,0,0.0,0.0,83.68,325.85,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,9,19,30,15.95,0.4,10.47,-8.54,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,1154.0,196.0,0.0,0.0,0.0,5400,11150,0,0.0,0.0,81.04,322.94,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,9,19,45,15.99,0.27,10.47,-8.58,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,596.0,107.0,0.0,0.0,0.0,6625,12175,0,0.0,0.0,81.61,318.65,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,10,11,15,11.28,-1.26,12.71,-0.77,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,107.0,287.0,0.0,0.0,0.0,1600,5700,0,0.0,0.0,245.73,259.02,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,10,11,30,11.28,-1.31,12.35,-1.13,12.76,-0.86,12.6392,6.9971,12.6392,6.9971,173.0,178.0,396.0,0.0,0.0,3075,5400,5400,0.0,0.0,243.77,246.2,256.05,520.0,520.0,0.0,0.0,0.0
2012,9,10,11,45,11.23,-1.4,12.44,-1.17,12.8,-0.95,12.6392,6.9971,12.6392,6.9971,282.0,476.0,478.0,0.0,0.0,2500,3775,1250,0.0,0.0,241.24,244.07,253.07,520.0,520.0,0.0,0.0,0.0
2012,9,10,12,0,11.95,-1.53,12.53,-1.26,11.37,-1.49,12.6392,6.9971,12.6392,6.9971,363.0,634.0,584.0,0.0,0.0,1600,3250,3575,0.0,0.0,232.24,237.31,241.02,520.0,520.0,0.0,0.0,0.0
2012,9,10,12,15,11.37,-1.58,12.0,-1.62,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,771.0,708.0,0.0,0.0,0.0,7700,3675,0,0.0,0.0,229.06,234.36,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,10,13,15,10.42,-1.93,12.26,-1.93,11.64,-2.07,12.6392,6.9971,12.6392,6.9971,1251.0,920.0,216.0,0.0,0.0,9350,3850,300,0.0,0.0,214.87,217.39,229.99,520.0,520.0,0.0,0.0,0.0
2012,9,10,13,30,11.68,-2.07,10.42,-2.02,12.4,-2.02,12.6392,6.9971,12.6392,6.9971,1139.0,726.0,768.0,0.0,0.0,3125,11325,3325,0.0,0.0,214.15,214.71,227.18,520.0,520.0,0.0,0.0,0.0
2012,9,10,13,45,12.49,-2.11,10.47,-2.11,11.73,-2.07,12.6392,6.9971,12.6392,6.9971,795.0,1059.0,1046.0,0.0,0.0,3350,12150,1150,0.0,0.0,210.06,214.4,223.67,520.0,520.0,0.0,0.0,0.0
2012,9,10,14,0,11.23,-2.52,10.42,-2.2,11.64,-2.61,12.53,-2.2,11.73,-2.16,940.0,275.0,1010.0,1077.0,822.0,875,10275,3200,10275.0,1025.0,195.16,201.31,207.02,211.44,221.56,0.0,0.0,0.0
2012,9,10,14,15,10.42,-2.34,12.53,-2.34,11.23,-2.56,11.77,-2.16,12.6392,6.9971,972.0,901.0,1417.0,850.0,0.0,9975,3050,3400,1025.0,0.0,200.34,202.02,211.14,216.9,520.0,0.0,0.0,0.0
2012,9,10,14,30,12.58,-2.43,11.19,-2.61,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,1132.0,503.0,0.0,0.0,0.0,15725,1775,0,0.0,0.0,198.66,199.01,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,10,14,45,10.47,-2.56,12.62,-2.56,11.19,-2.7,12.6392,6.9971,12.6392,6.9971,957.0,1355.0,818.0,0.0,0.0,250,17725,1750,0.0,0.0,194.0,195.76,207.79,520.0,520.0,0.0,0.0,0.0
2012,9,10,15,0,10.56,-2.74,11.23,-2.74,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,963.0,793.0,0.0,0.0,0.0,17550,2750,0,0.0,0.0,193.57,201.11,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,10,15,15,11.41,-3.24,12.0,-2.97,10.6,-2.83,12.6392,6.9971,12.6392,6.9971,894.0,921.0,1598.0,0.0,0.0,1325,7925,10700,0.0,0.0,174.38,180.35,197.59,520.0,520.0,0.0,0.0,0.0
2012,9,10,15,30,11.37,-3.33,10.56,-2.88,12.08,-2.92,12.6392,6.9971,12.6392,6.9971,785.0,1221.0,1216.0,0.0,0.0,2200,6450,8200,0.0,0.0,171.99,181.99,196.47,520.0,520.0,0.0,0.0,0.0
2012,9,10,15,45,12.04,-3.19,11.32,-3.24,10.69,-3.01,12.6392,6.9971,12.6392,6.9971,550.0,803.0,1181.0,0.0,0.0,5600,3875,8375,0.0,0.0,172.28,175.15,189.97,520.0,520.0,0.0,0.0,0.0
2012,9,10,16,0,10.83,-3.19,11.86,-3.6,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,1756.0,1500.0,0.0,0.0,0.0,6125,8275,0,0.0,0.0,159.3,182.58,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,10,16,15,11.91,-3.6,11.41,-3.42,10.74,-3.19,12.6392,6.9971,12.6392,6.9971,1100.0,1493.0,1648.0,0.0,0.0,6725,1700,3225,0.0,0.0,159.14,168.58,183.66,520.0,520.0,0.0,0.0,0.0
2012,9,10,16,30,11.86,-3.69,11.41,-3.51,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,955.0,1779.0,0.0,0.0,0.0,6700,2225,0,0.0,0.0,155.36,165.68,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,10,16,45,11.91,-3.73,11.41,-3.64,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,1146.0,1625.0,0.0,0.0,0.0,5725,2225,0,0.0,0.0,154.21,160.85,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,10,17,0,11.95,-3.82,11.41,-3.73,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,1473.0,1561.0,0.0,0.0,0.0,3650,1175,0,0.0,0.0,150.92,157.97,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,10,17,15,12.0,-3.91,11.59,-4.45,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,1279.0,840.0,0.0,0.0,0.0,2150,4475,0,0.0,0.0,131.32,146.81,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,10,17,30,12.04,-4.0,11.64,-4.45,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,1346.0,641.0,0.0,0.0,0.0,5775,2325,0,0.0,0.0,130.77,143.54,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,10,17,45,12.04,-4.09,11.64,-4.49,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,832.0,709.0,0.0,0.0,0.0,7700,875,0,0.0,0.0,128.84,140.58,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,10,18,0,10.65,-4.54,11.68,-4.54,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,770.0,580.0,0.0,0.0,0.0,8150,1100,0,0.0,0.0,127.61,141.16,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,10,18,15,10.74,0.99,11.68,-4.67,10.51,-4.54,12.6392,6.9971,12.6392,6.9971,503.0,1640.0,118.0,0.0,0.0,9075,1650,10250,0.0,0.0,122.8,143.74,328.9,520.0,520.0,0.0,0.0,0.0
2012,9,10,18,30,10.6,-8.72,10.78,0.94,11.68,-4.67,10.47,-4.58,10.02,-4.32,94.0,464.0,2232.0,3076.0,137.0,10075,9550,1275,3050.0,8425.0,78.19,122.8,142.58,159.84,327.71,0.0,0.0,0.0
2012,9,10,18,45,10.65,-8.76,10.06,-4.36,11.68,-4.72,10.38,-4.76,12.6392,6.9971,102.0,1971.0,2594.0,1672.0,0.0,8200,9550,875,4250.0,0.0,77.08,120.88,139.27,157.63,520.0,0.0,0.0,0.0
2012,9,10,19,0,10.6,-8.85,11.68,-4.76,10.38,-4.85,10.11,-4.4,10.69,-4.85,129.0,646.0,2320.0,1435.0,1488.0,9650,9625,325,875.0,4725.0,80.11,118.96,130.7,136.01,154.84,0.0,0.0,0.0
2012,9,10,19,15,10.6,-8.9,11.73,-4.9,10.33,-4.85,10.69,-4.94,10.06,-4.49,138.0,457.0,1386.0,1377.0,1390.0,8550,8325,800,650.0,3475.0,80.96,114.56,127.32,137.2,153.6,0.0,0.0,0.0
2012,9,10,19,30,10.6,-8.99,11.77,-5.03,17.25,0.09,10.65,-5.03,12.6392,6.9971,142.0,305.0,1024.0,435.0,0.0,9725,6650,1075,1425.0,0.0,82.3,109.48,125.92,332.18,520.0,0.0,0.0,0.0
2012,9,10,19,45,12.58,-5.75,11.77,-5.12,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,77.0,289.0,0.0,0.0,0.0,8600,4875,0,0.0,0.0,80.02,106.61,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,10,20,0,12.58,-5.8,11.77,-5.21,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,85.0,264.0,0.0,0.0,0.0,8125,2475,0,0.0,0.0,78.03,102.79,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,10,20,15,12.62,-5.84,11.82,-5.3,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,127.0,239.0,0.0,0.0,0.0,8950,575,0,0.0,0.0,77.0,99.33,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,10,20,45,12.67,-5.93,15.59,0.72,15.0,0.94,12.6392,6.9971,12.6392,6.9971,126.0,608.0,854.0,0.0,0.0,11625,11325,11325,0.0,0.0,73.01,328.88,330.84,520.0,520.0,0.0,0.0,0.0
2012,9,10,21,0,12.67,-5.93,15.0,0.72,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,125.0,912.0,0.0,0.0,0.0,12850,10400,0,0.0,0.0,73.01,323.11,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,10,21,15,12.71,-6.07,16.04,0.9,14.91,0.63,12.6392,6.9971,12.6392,6.9971,287.0,1231.0,845.0,0.0,0.0,6700,8225,2375,0.0,0.0,69.07,319.44,339.89,520.0,520.0,0.0,0.0,0.0
2012,9,10,21,30,12.71,-6.11,15.0,0.49,15.99,0.76,12.6392,6.9971,12.6392,6.9971,252.0,1041.0,1107.0,0.0,0.0,5575,10100,1850,0.0,0.0,67.07,315.39,335.44,520.0,520.0,0.0,0.0,0.0
2012,9,10,21,45,12.71,-6.2,15.9,0.67,14.91,0.4,12.6392,6.9971,12.6392,6.9971,299.0,1335.0,821.0,0.0,0.0,4275,13850,575,0.0,0.0,64.07,311.71,330.64,520.0,520.0,0.0,0.0,0.0
2012,9,10,22,0,12.71,-6.29,14.73,0.31,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,313.0,1031.0,0.0,0.0,0.0,4200,19275,0,0.0,0.0,61.07,307.05,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,10,22,15,12.71,-6.38,14.6,0.18,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,62.0,1362.0,0.0,0.0,0.0,12575,20725,0,0.0,0.0,57.04,301.25,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,10,22,30,12.71,-6.43,14.56,0.09,15.41,0.45,12.6392,6.9971,12.6392,6.9971,249.0,1206.0,1451.0,0.0,0.0,2100,10425,8025,0.0,0.0,56.08,297.87,318.45,520.0,520.0,0.0,0.0,0.0
2012,9,10,22,45,12.71,-6.52,15.59,0.36,14.42,-0.0,12.6392,6.9971,12.6392,6.9971,240.0,983.0,589.0,0.0,0.0,675,10700,7475,0.0,0.0,53.08,293.83,316.57,520.0,520.0,0.0,0.0,0.0
2012,9,10,23,0,15.59,0.31,14.38,-0.05,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,1367.0,1219.0,0.0,0.0,0.0,9500,8950,0,0.0,0.0,291.67,315.63,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,10,23,15,10.11,-6.52,15.5,-0.32,14.33,-0.14,12.6392,6.9971,12.6392,6.9971,268.0,1240.0,673.0,0.0,0.0,1150,10175,10075,0.0,0.0,102.96,288.31,292.96,520.0,520.0,0.0,0.0,0.0
2012,9,10,23,30,11.05,-7.05,15.5,-0.32,14.33,-0.63,12.6392,6.9971,12.6392,6.9971,51.0,1323.0,796.0,0.0,0.0,2075,11075,11575,0.0,0.0,65.37,270.73,292.96,520.0,520.0,0.0,0.0,0.0
2012,9,10,23,45,15.41,-0.41,14.24,-0.72,14.29,-0.05,12.6392,6.9971,12.6392,6.9971,1648.0,1476.0,1674.0,0.0,0.0,6375,12625,3175,0.0,0.0,267.15,289.12,291.04,520.0,520.0,0.0,0.0,0.0
2012,9,11,0,0,14.24,-0.86,15.36,-0.5,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,1330.0,1435.0,0.0,0.0,0.0,7825,14650,0,0.0,0.0,262.27,285.62,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,11,0,15,14.2,-0.99,15.27,-0.59,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,1676.0,1686.0,0.0,0.0,0.0,7925,16150,0,0.0,0.0,257.17,281.79,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,11,0,30,15.18,-0.77,14.15,-1.17,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,2256.0,931.0,0.0,0.0,0.0,8650,16925,0,0.0,0.0,250.88,274.19,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,11,0,45,14.11,-1.35,15.14,-0.95,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,745.0,1844.0,0.0,0.0,0.0,11850,15400,0,0.0,0.0,243.61,268.2,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,11,2,0,15.45,-1.22,13.75,-2.02,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,1844.0,1318.0,0.0,0.0,0.0,33200,325,0,0.0,0.0,217.71,263.32,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,11,2,45,15.14,-1.53,14.96,-2.07,13.75,-1.98,12.6392,6.9971,12.6392,6.9971,2611.0,1456.0,1397.0,0.0,0.0,26725,775,1575,0.0,0.0,219.67,228.24,248.49,520.0,520.0,0.0,0.0,0.0
2012,9,11,3,0,14.47,-2.34,15.18,-1.53,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,1625.0,1745.0,0.0,0.0,0.0,27600,750,0,0.0,0.0,213.15,248.85,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,11,3,30,15.27,-4.27,14.87,-2.34,13.97,-2.74,12.6392,6.9971,12.6392,6.9971,128.0,1387.0,1118.0,0.0,0.0,7925,26525,500,0.0,0.0,163.93,193.79,217.83,520.0,520.0,0.0,0.0,0.0
2012,9,11,3,45,15.27,-4.4,14.47,-2.79,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,136.0,1827.0,0.0,0.0,0.0,6775,29600,0,0.0,0.0,159.84,197.97,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,11,4,0,15.27,-4.54,14.47,-2.92,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,41.0,1686.0,0.0,0.0,0.0,8300,30025,0,0.0,0.0,155.21,193.26,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,11,4,15,15.36,-4.58,14.47,-3.06,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,171.0,2487.0,0.0,0.0,0.0,325,28275,0,0.0,0.0,156.82,189.5,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,11,4,30,15.41,-4.72,14.78,-2.47,13.84,-3.33,13.75,-2.2,12.6392,6.9971,197.0,2544.0,2674.0,2474.0,0.0,325,4550,3150,12525.0,0.0,154.16,173.42,211.81,213.02,520.0,0.0,0.0,0.0
2012,9,11,4,45,13.84,-3.42,14.91,-2.65,13.7,-2.34,12.6392,6.9971,12.6392,6.9971,1765.0,2256.0,2029.0,0.0,0.0,4325,1100,12075,0.0,0.0,169.54,206.53,208.39,520.0,520.0,0.0,0.0,0.0
2012,9,11,5,0,13.66,-2.43,14.38,-3.46,13.79,-3.46,14.91,-2.74,12.6392,6.9971,2156.0,2078.0,1523.0,2407.0,0.0,3325,550,300,10100.0,0.0,168.08,174.39,203.21,205.63,520.0,0.0,0.0,0.0
2012,9,11,5,15,14.87,-2.83,13.61,-3.73,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,2449.0,2415.0,0.0,0.0,0.0,2200,8650,0,0.0,0.0,156.95,202.08,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,11,5,30,14.78,-3.01,14.11,-2.56,13.61,-3.87,12.6392,6.9971,12.6392,6.9971,2046.0,1547.0,1830.0,0.0,0.0,2825,8075,9450,0.0,0.0,152.08,194.47,201.81,520.0,520.0,0.0,0.0,0.0
2012,9,11,6,0,14.69,-3.33,13.7,-3.24,13.61,-4.49,12.6392,6.9971,12.6392,6.9971,2691.0,2372.0,2077.0,0.0,0.0,950,675,4050,0.0,0.0,130.77,175.17,183.17,520.0,520.0,0.0,0.0,0.0
2012,9,11,6,15,13.66,-4.63,14.73,-3.42,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,1975.0,1990.0,0.0,0.0,0.0,3400,1925,0,0.0,0.0,126.24,180.83,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,11,12,30,12.0,-7.64,12.44,-8.0,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,357.0,349.0,0.0,0.0,0.0,4100,1025,0,0.0,0.0,7.0,25.94,520.0,520.0,520.0,1.0,0.0,0.0
2012,9,11,12,45,12.08,-7.68,12.4,-8.04,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,303.0,274.0,0.0,0.0,0.0,7125,450,0,0.0,0.0,9.22,22.36,520.0,520.0,520.0,1.0,0.0,0.0
2012,9,11,13,15,10.56,-7.23,12.08,-7.82,12.4,-8.18,12.6392,6.9971,12.6392,6.9971,376.0,351.0,198.0,0.0,0.0,10575,10575,1850,0.0,0.0,11.4,20.62,78.11,520.0,520.0,1.0,0.0,0.0
2012,9,11,13,30,10.6,-7.28,12.08,-7.82,12.44,-8.31,12.6392,6.9971,12.6392,6.9971,432.0,367.0,175.0,0.0,0.0,7750,1675,7000,0.0,0.0,13.89,20.62,76.54,520.0,520.0,1.0,0.0,0.0
2012,9,11,13,45,10.6,-7.28,10.92,-7.64,12.13,-7.82,12.44,-8.36,12.6392,6.9971,712.0,662.0,222.0,220.0,0.0,7825,1225,1325,2550.0,0.0,14.76,18.97,62.97,76.54,520.0,1.0,0.0,0.0
2012,9,11,14,0,10.92,-7.73,10.6,-7.32,12.44,-8.45,12.6392,6.9971,12.6392,6.9971,774.0,128.0,303.0,0.0,0.0,8550,9375,1900,0.0,0.0,17.46,62.39,75.96,520.0,520.0,0.0,0.0,0.0
2012,9,11,14,15,10.6,-7.37,10.92,-7.82,12.44,-8.49,12.6392,6.9971,12.6392,6.9971,1224.0,856.0,817.0,0.0,0.0,9875,4550,1950,0.0,0.0,19.31,62.13,75.69,520.0,520.0,0.0,0.0,0.0
2012,9,11,14,30,12.49,-8.54,11.01,-7.95,10.6,-7.41,12.6392,6.9971,12.6392,6.9971,366.0,928.0,1045.0,0.0,0.0,11400,5025,1800,0.0,0.0,20.88,58.01,75.19,520.0,520.0,0.0,0.0,0.0
2012,9,11,14,45,10.6,-7.46,11.05,-8.04,12.58,-8.94,12.6392,6.9971,12.6392,6.9971,615.0,522.0,446.0,0.0,0.0,13225,6750,575,0.0,0.0,34.13,57.14,74.95,520.0,520.0,0.0,0.0,0.0
2012,9,11,15,15,13.12,-8.9,11.05,-8.13,10.87,-8.72,12.6392,6.9971,12.6392,6.9971,1117.0,1430.0,1648.0,0.0,0.0,850,8025,2325,0.0,0.0,34.89,57.43,68.94,520.0,520.0,0.0,0.0,0.0
2012,9,11,15,30,10.92,-8.76,11.05,-8.18,13.16,-8.99,12.6392,6.9971,12.6392,6.9971,1847.0,1228.0,1198.0,0.0,0.0,175,6775,2400,0.0,0.0,38.47,57.71,68.88,520.0,520.0,0.0,0.0,0.0
2012,9,11,15,45,15.9,-1.58,10.47,-8.72,10.92,-8.81,11.1,-8.22,12.6392,6.9971,2000.0,1333.0,527.0,73.0,0.0,6325,1600,4450,5675.0,0.0,55.9,69.32,83.22,258.04,520.0,0.0,0.0,0.0
2012,9,11,16,0,13.52,0.22,15.9,-1.67,10.92,-8.81,11.1,-8.22,10.51,-8.72,2042.0,1353.0,2097.0,108.0,63.0,6775,750,5200,6175.0,4450.0,55.9,69.32,80.99,255.36,296.73,0.0,0.0,0.0
2012,9,11,16,15,13.57,0.13,15.9,-1.71,11.14,-8.22,10.42,-8.99,12.6392,6.9971,1451.0,1990.0,95.0,88.0,0.0,5775,7050,750,6100.0,0.0,54.92,87.66,253.58,292.87,520.0,0.0,0.0,0.0
2012,9,11,16,30,15.9,-1.75,13.52,0.09,11.14,-8.27,12.6392,6.9971,12.6392,6.9971,690.0,161.0,162.0,0.0,0.0,4900,14175,14175,0.0,0.0,55.32,252.69,291.76,520.0,520.0,0.0,0.0,0.0
2012,9,11,16,45,13.57,-0.0,11.19,-8.27,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,1097.0,229.0,0.0,0.0,0.0,2975,7975,0,0.0,0.0,53.37,288.89,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,11,18,0,13.39,-0.68,11.95,0.94,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,379.0,455.0,0.0,0.0,0.0,17825,6575,0,0.0,0.0,263.39,321.9,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,11,18,15,13.34,-0.86,11.95,0.81,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,296.0,495.0,0.0,0.0,0.0,18900,6925,0,0.0,0.0,257.22,316.91,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,11,18,45,13.75,-0.54,11.86,0.58,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,513.0,646.0,0.0,0.0,0.0,15275,7850,0,0.0,0.0,269.98,309.18,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,11,19,0,15.27,-3.01,13.57,-0.63,11.86,0.45,12.6392,6.9971,12.6392,6.9971,131.0,456.0,622.0,0.0,0.0,7450,13350,9600,0.0,0.0,202.61,266.05,304.2,520.0,520.0,0.0,0.0,0.0
2012,9,11,19,15,15.32,-3.19,10.6,0.99,11.82,0.36,13.52,-0.72,12.6392,6.9971,144.0,742.0,475.0,403.0,0.0,10575,9475,8325,3450.0,0.0,197.37,262.95,301.4,329.95,520.0,0.0,0.0,0.0
2012,9,11,19,30,15.23,-3.28,10.56,0.99,11.77,0.18,13.48,-0.77,12.6392,6.9971,177.0,540.0,349.0,198.0,0.0,11225,7125,8125,1950.0,0.0,193.3,260.73,294.53,330.39,520.0,0.0,0.0,0.0
2012,9,11,19,45,15.14,-3.42,11.73,0.04,10.51,0.9,13.52,-0.9,12.6392,6.9971,153.0,424.0,245.0,255.0,0.0,11600,1725,7700,20400.0,0.0,187.0,256.01,289.77,327.7,520.0,0.0,0.0,0.0
2012,9,11,20,0,15.05,-3.46,11.68,-0.09,12.6392,6.9971,12.6392,6.9971,12.6392,6.9971,239.0,253.0,0.0,0.0,0.0,8475,7750,0,0.0,0.0,184.72,284.92,520.0,520.0,520.0,0.0,0.0,0.0
2012,9,11,20,15,15.86,-0.59,15.18,-3.42,11.64,-0.27,12.6392,6.9971,12.6392,6.9971,294.0,420.0,80.0,0.0,0.0,9175,7625,10000,0.0,0.0,187.95,279.2,289.4,520.0,520.0,0.0,0.0,0.0
2012,9,11,20,30,15.86,-0.63,15.27,-3.46,11.64,-0.41,11.91,0.09,12.6392,6.9971,350.0,454.0,99.0,458.0,0.0,7775,5550,10700,1125.0,0.0,188.53,274.24,287.56,291.08,520.0,0.0,0.0,0.0
