year,month,day,hour,minute,lat1,lon1,lat2,lon2,lat3,lon3,lat4,lon4,lat5,lon5,wp1,wp2,wp3,wp4,wp5,size1,size2,size3,size4,size5,ds1,ds2,ds3,ds4,ds5,Cb_Dakar_t1,Cb_Dakar_t3,Cb_Dakar_t6
2009,9,22,9,0,13.93,-17.7,11.73,-14.47,12.62,-15.72,12.04,-13.88,15.5,-17.66,9019.0,3814.0,8679.0,5783.0,8771.0,4000,7450.0,4600.0,1025.0,4275.0,28.16,28.79,88.6,139.45,146.65,0.0,0.0,0.0
2009,9,22,9,15,12.0,-13.97,15.45,-17.66,11.73,-14.56,12.62,-15.81,13.88,-17.66,4899.0,8224.0,7949.0,5487.0,3546.0,5975,7900.0,4175.0,400.0,2975.0,26.17,29.12,86.84,137.44,144.81,0.0,0.0,0.0
2009,9,22,9,30,11.95,-14.06,13.84,-17.74,12.62,-15.86,11.59,-15.18,15.36,-17.79,6749.0,3220.0,5855.0,6009.0,2579.0,8075,7700.0,2175.0,625.0,2925.0,24.35,32.31,85.7,128.16,143.84,0.0,0.0,0.0
2009,9,22,9,45,12.08,-13.39,11.86,-14.15,15.36,-17.79,13.88,-17.79,11.55,-15.27,6615.0,7307.0,8907.0,6266.0,18.0,7975,6975.0,1250.0,3125.0,8425.0,24.35,30.87,127.42,143.63,158.94,0.0,0.0,0.0
2009,9,22,10,0,12.08,-13.43,11.5,-15.45,12.0,-14.29,15.36,-17.83,13.88,-17.83,3173.0,4648.0,2174.0,3116.0,987.0,5525,4525.0,1550.0,1550.0,600.0,25.08,31.3,125.71,137.3,158.11,0.0,0.0,0.0
2009,9,22,10,15,11.46,-15.54,12.04,-14.38,15.36,-17.83,13.88,-17.88,14.716677,-2.4676860000000005,2758.0,3628.0,1811.0,2753.0,0.0,1850,2575.0,3225.0,1350.0,0.0,25.08,32.25,126.12,133.73,520.0,0.0,0.0,0.0
2009,9,22,11,15,10.33,-15.0,10.29,-15.86,11.5,-15.9,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,5286.0,312.0,229.0,0.0,0.0,3200,275.0,450.0,0.0,0.0,119.4,159.89,168.19,520.0,520.0,0.0,0.0,0.0
2009,9,22,11,30,10.38,-15.72,11.5,-15.95,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,4717.0,431.0,0.0,0.0,0.0,2300,4150.0,0.0,0.0,0.0,119.04,158.45,520.0,520.0,520.0,0.0,0.0,0.0
2009,9,22,11,45,10.33,-14.92,10.38,-15.72,11.5,-15.9,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,4344.0,590.0,293.0,0.0,0.0,1100,6275.0,1450.0,0.0,0.0,119.4,158.45,170.39,520.0,520.0,0.0,0.0,0.0
2009,9,22,12,30,10.65,-14.65,10.42,-15.86,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,2230.0,1981.0,0.0,0.0,0.0,11150,225.0,0.0,0.0,0.0,155.08,164.64,520.0,520.0,520.0,0.0,0.0,0.0
2009,9,22,12,45,10.38,-14.92,10.65,-14.74,10.42,-15.72,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,3404.0,2633.0,622.0,0.0,0.0,9300,350.0,1025.0,0.0,0.0,156.54,163.11,168.6,520.0,520.0,0.0,0.0,0.0
2009,9,22,13,0,10.33,-15.0,10.38,-15.72,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,3114.0,2328.0,0.0,0.0,0.0,8575,3000.0,0.0,0.0,0.0,158.45,168.19,520.0,520.0,520.0,0.0,0.0,0.0
2009,9,22,13,15,10.47,-16.04,10.11,-14.2,10.33,-15.05,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,2339.0,3022.0,2798.0,0.0,0.0,10375,3400.0,1300.0,0.0,0.0,152.55,167.76,188.68,520.0,520.0,0.0,0.0,0.0
2009,9,22,13,30,10.11,-14.24,10.33,-15.09,10.42,-15.95,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,1933.0,1921.0,1688.0,0.0,0.0,2550,2775.0,2550.0,0.0,0.0,154.28,166.93,187.63,520.0,520.0,0.0,0.0,0.0
2009,9,22,13,45,10.29,-15.27,10.42,-15.9,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,2856.0,2317.0,0.0,0.0,0.0,7750,1825.0,0.0,0.0,0.0,154.81,166.39,520.0,520.0,520.0,0.0,0.0,0.0
2009,9,22,14,0,10.29,-15.32,10.33,-15.86,10.02,-14.29,10.33,-14.74,10.6,-16.35,2483.0,1567.0,1089.0,2368.0,2269.0,625,4600.0,975.0,600.0,4100.0,145.53,158.93,165.64,172.71,189.68,0.0,0.0,0.0
2009,9,22,14,30,10.51,-16.71,10.33,-16.22,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,1583.0,1918.0,0.0,0.0,0.0,125,300.0,0.0,0.0,0.0,147.67,156.11,520.0,520.0,520.0,0.0,0.0,0.0
2009,9,22,14,45,10.47,-16.35,10.56,-16.76,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,2132.0,1163.0,0.0,0.0,0.0,475,1475.0,0.0,0.0,0.0,145.58,150.27,520.0,520.0,520.0,0.0,0.0,0.0
2009,9,22,15,15,10.51,-16.58,10.56,-12.71,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,25.0,93.0,0.0,0.0,0.0,11200,11575.0,0.0,0.0,0.0,148.1,209.38,520.0,520.0,520.0,0.0,0.0,0.0
2009,9,22,15,30,10.6,-12.76,10.56,-16.67,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,1962.0,248.0,0.0,0.0,0.0,2975,3450.0,0.0,0.0,0.0,145.88,207.28,520.0,520.0,520.0,0.0,0.0,0.0
2009,9,22,16,30,10.2,-12.44,10.87,-12.4,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,435.0,351.0,0.0,0.0,0.0,1025,975.0,0.0,0.0,0.0,210.52,224.18,520.0,520.0,520.0,0.0,0.0,0.0
2009,9,22,17,45,10.38,-12.76,10.2,-11.64,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,583.0,1090.0,0.0,0.0,0.0,850,950.0,0.0,0.0,0.0,212.13,245.84,520.0,520.0,520.0,0.0,0.0,0.0
2009,9,22,18,0,10.42,-12.85,10.29,-11.64,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,706.0,1055.0,0.0,0.0,0.0,175,3925.0,0.0,0.0,0.0,208.6,243.94,520.0,520.0,520.0,0.0,0.0,0.0
2009,9,22,18,15,10.06,-12.49,10.33,-11.64,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,704.0,1212.0,0.0,0.0,0.0,925,5450.0,0.0,0.0,0.0,226.28,242.7,520.0,520.0,520.0,0.0,0.0,0.0
2009,9,22,18,30,10.11,-12.62,10.38,-11.68,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,751.0,871.0,0.0,0.0,0.0,175,5100.0,0.0,0.0,0.0,222.77,240.51,520.0,520.0,520.0,0.0,0.0,0.0
2009,9,22,19,30,10.42,-11.91,10.56,-11.32,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,774.0,869.0,0.0,0.0,0.0,3725,2250.0,0.0,0.0,0.0,233.03,246.68,520.0,520.0,520.0,0.0,0.0,0.0
2009,9,22,19,45,10.47,-12.0,10.56,-11.32,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,751.0,855.0,0.0,0.0,0.0,3225,2025.0,0.0,0.0,0.0,230.08,246.68,520.0,520.0,520.0,0.0,0.0,0.0
2009,9,23,15,30,12.62,-12.53,11.55,-13.93,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,412.0,5.0,0.0,0.0,0.0,2775,11400.0,0.0,0.0,0.0,156.28,176.88,520.0,520.0,520.0,0.0,0.0,0.0
2009,9,23,15,45,12.67,-12.58,11.59,-13.97,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,638.0,85.0,0.0,0.0,0.0,13300,11750.0,0.0,0.0,0.0,154.18,175.16,520.0,520.0,520.0,0.0,0.0,0.0
2009,9,23,16,0,11.59,-14.06,15.09,-11.32,12.71,-12.62,12.8,-16.22,10.87,-14.42,196.0,21.0,595.0,119.0,93.0,1125,9625.0,1175.0,10950.0,10950.0,74.79,152.03,162.86,172.54,210.69,0.0,0.0,0.0
2009,9,23,17,0,12.89,-12.8,12.22,-12.8,11.05,-14.6,11.41,-15.14,12.89,-16.85,1550.0,1451.0,985.0,370.0,387.0,800,1225.0,525.0,2675.0,12175.0,64.03,133.78,154.51,165.64,174.15,0.0,0.0,0.0
2009,9,23,17,30,15.23,-11.77,12.22,-12.94,13.03,-16.94,12.58,-15.77,11.46,-15.23,1193.0,1222.0,1497.0,531.0,409.0,1625,3750.0,2150.0,8525.0,2725.0,59.44,89.05,130.51,170.67,195.13,0.0,0.0,0.0
2009,9,23,18,0,13.12,-15.54,13.12,-16.98,12.58,-15.86,12.31,-13.12,11.41,-12.8,763.0,665.0,796.0,1030.0,1079.0,475,3800.0,6300.0,10550.0,1900.0,56.29,80.72,87.37,163.48,188.6,0.0,0.0,0.0
2009,9,23,18,30,14.78,-11.37,11.46,-12.94,12.35,-13.16,13.21,-15.68,12.4,-16.04,854.0,1000.0,723.0,549.0,446.0,6200,3950.0,11925.0,3425.0,6975.0,75.74,89.47,161.25,184.01,207.09,0.0,0.0,0.0
2009,9,23,19,0,14.82,-11.37,11.5,-13.07,13.3,-15.81,12.4,-16.13,12.26,-13.07,786.0,904.0,1045.0,385.0,96.0,7075,1225.0,11475.0,4325.0,14150.0,70.77,88.1,165.34,179.45,207.12,0.0,0.0,0.0
2009,9,23,19,30,13.39,-15.9,12.8,-15.99,11.55,-13.21,12.35,-13.12,12.58,-13.61,633.0,657.0,895.0,842.0,695.0,4500,300.0,3525.0,4325.0,2650.0,66.53,78.49,144.25,162.98,175.07,0.0,0.0,0.0
2009,9,23,20,0,13.48,-15.95,12.62,-16.35,12.35,-13.3,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,522.0,605.0,673.0,0.0,0.0,1575,175.0,2750.0,0.0,0.0,63.03,78.79,156.92,520.0,520.0,0.0,0.0,0.0
2009,9,23,22,0,17.61,-14.2,13.34,-14.38,12.89,-14.65,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,487.0,438.0,228.0,0.0,0.0,1375,3575.0,6125.0,0.0,0.0,108.72,110.98,156.73,520.0,520.0,0.0,0.0,0.0
2009,9,23,22,30,13.52,-14.51,17.43,-14.29,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,268.0,422.0,0.0,0.0,0.0,3850,7000.0,0.0,0.0,0.0,104.0,149.8,520.0,520.0,520.0,0.0,0.0,0.0
2009,9,23,23,0,17.03,-16.44,13.66,-14.56,17.52,-14.15,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,138.0,421.0,481.0,0.0,0.0,11525,2175.0,2425.0,0.0,0.0,91.24,101.24,155.57,520.0,520.0,0.0,0.0,0.0
2009,9,23,23,30,17.07,-16.44,13.75,-14.42,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,180.0,568.0,0.0,0.0,0.0,15525,1050.0,0.0,0.0,0.0,93.02,104.69,520.0,520.0,520.0,0.0,0.0,0.0
2009,9,24,0,30,17.21,-16.08,17.16,-16.67,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,227.0,214.0,0.0,0.0,0.0,2600,7525.0,0.0,0.0,0.0,91.92,102.4,520.0,520.0,520.0,0.0,0.0,0.0
2009,9,24,1,0,17.3,-16.53,10.02,-9.88,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,347.0,468.0,0.0,0.0,0.0,1225,1225.0,0.0,0.0,0.0,98.49,298.74,520.0,520.0,520.0,0.0,0.0,0.0
2009,9,24,3,0,10.38,-10.96,17.92,-16.67,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,612.0,546.0,0.0,0.0,0.0,2650,1525.0,0.0,0.0,0.0,117.32,261.34,520.0,520.0,520.0,0.0,0.0,0.0
2009,9,24,14,45,11.77,-8.31,10.74,-8.31,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,181.0,511.0,0.0,0.0,0.0,8550,875.0,0.0,0.0,0.0,324.78,336.69,520.0,520.0,520.0,0.0,0.0,0.0
2009,9,24,15,0,11.46,-10.65,11.77,-8.4,10.78,-8.36,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,46.0,280.0,803.0,0.0,0.0,18325,13625.0,1850.0,0.0,0.0,251.79,321.62,334.97,520.0,520.0,0.0,0.0,0.0
2009,9,24,15,15,11.37,-12.27,11.86,-12.98,11.5,-10.65,10.78,-8.45,14.716677,-2.4676860000000005,82.0,14.0,88.0,818.0,0.0,18100,18100.0,18100.0,2775.0,0.0,174.45,204.42,250.91,331.71,520.0,0.0,0.0,0.0
2009,9,24,15,30,11.37,-12.35,11.95,-13.03,11.5,-10.74,11.82,-8.54,10.74,-8.58,145.0,123.0,154.0,1018.0,1625.0,10525,16575.0,4025.0,7100.0,3650.0,171.97,201.94,248.21,317.5,328.48,0.0,0.0,0.0
2009,9,24,15,45,11.55,-9.53,11.5,-10.78,11.5,-12.8,11.82,-8.63,10.65,-8.72,385.0,205.0,66.0,528.0,1932.0,12125,8525.0,8675.0,6650.0,3975.0,186.82,247.32,286.71,313.7,325.2,0.0,0.0,0.0
2009,9,24,16,0,11.55,-9.57,11.46,-10.87,11.23,-13.57,11.5,-12.94,11.77,-8.76,472.0,559.0,238.0,101.0,2021.0,525,20325.0,7475.0,8550.0,7525.0,172.56,182.8,244.63,285.79,310.22,0.0,0.0,0.0
2009,9,24,16,15,11.82,-10.2,10.87,-12.4,11.28,-13.61,11.5,-12.98,11.46,-10.92,786.0,1028.0,119.0,1111.0,70.0,1525,16575.0,9850.0,7950.0,9850.0,169.73,182.0,210.52,243.74,262.02,0.0,0.0,0.0
2009,9,24,16,30,11.82,-10.24,10.87,-12.4,11.41,-11.01,11.19,-11.91,11.37,-12.94,1089.0,179.0,1059.0,945.0,124.0,25200,10700.0,600.0,7975.0,10700.0,185.85,210.52,218.55,242.0,260.16,0.0,0.0,0.0
2009,9,24,17,0,11.46,-12.71,11.41,-11.14,11.28,-12.04,12.13,-13.39,11.23,-13.97,1596.0,1622.0,994.0,1407.0,1203.0,6475,18825.0,4425.0,3125.0,6200.0,158.64,162.79,190.42,212.73,237.59,0.0,0.0,0.0
2009,9,24,17,30,11.41,-11.32,12.31,-13.3,10.87,-13.25,11.86,-12.85,11.32,-12.22,2047.0,9094.0,5915.0,9717.0,1941.0,3225,525.0,28125.0,8300.0,4500.0,157.95,178.63,188.8,206.63,231.46,0.0,0.0,0.0
2009,9,24,18,0,12.08,-10.78,10.69,-13.21,11.46,-11.46,11.32,-12.4,12.4,-9.66,10509.0,14826.0,13512.0,8428.0,15273.0,41375,9200.0,2425.0,30350.0,37500.0,193.77,201.7,226.99,240.1,274.04,0.0,0.0,0.0
2009,9,24,18,30,10.83,-14.42,12.13,-10.96,12.08,-10.06,10.24,-9.57,12.17,-13.79,14374.0,1527.0,10121.0,12931.0,14291.0,13225,38450.0,31750.0,40250.0,5950.0,146.01,163.93,232.86,263.15,304.77,0.0,0.0,0.0
2009,9,24,19,0,12.44,-13.66,11.68,-15.27,10.6,-14.69,11.28,-14.65,12.13,-14.78,16074.0,9562.0,8742.0,10686.0,10597.0,5875,1725.0,5650.0,5275.0,19200.0,121.66,124.02,145.11,147.41,165.85,0.0,0.0,0.0
2009,9,24,19,30,11.5,-14.87,12.35,-14.92,12.22,-13.79,11.59,-14.15,11.41,-15.41,2098.0,3460.0,990.0,2161.0,2355.0,7550,3150.0,1400.0,2225.0,1100.0,113.85,129.29,136.24,145.43,149.21,0.0,0.0,0.0
2009,9,24,20,0,10.33,-15.5,11.19,-15.0,12.58,-15.05,12.44,-13.79,11.19,-15.63,2716.0,3738.0,3394.0,2458.0,690.0,10125,5150.0,6800.0,2125.0,8200.0,105.38,133.02,141.74,142.69,162.59,0.0,0.0,0.0
2009,9,24,20,30,12.58,-13.84,11.14,-15.95,12.26,-15.68,12.76,-15.09,11.32,-15.23,4038.0,4088.0,3501.0,4495.0,2865.0,6050,4650.0,7650.0,825.0,6450.0,99.86,99.9,130.92,134.83,137.38,0.0,0.0,0.0
2009,9,24,21,0,12.89,-15.23,12.13,-15.59,11.59,-15.68,11.23,-16.31,12.58,-14.02,1395.0,1970.0,3447.0,3732.0,4082.0,1200,4725.0,1825.0,5725.0,5625.0,93.51,105.15,119.87,124.66,132.31,0.0,0.0,1.0
2009,9,24,21,30,12.98,-15.32,12.44,-15.81,11.95,-15.9,11.32,-15.81,11.37,-16.67,11656.0,13567.0,17024.0,21208.0,20053.0,375,7600.0,1725.0,2025.0,1350.0,89.27,92.11,105.12,117.39,126.09,0.0,0.0,1.0
2009,9,24,22,0,11.95,-14.11,11.91,-16.26,12.31,-15.77,11.05,-16.08,12.49,-13.21,20278.0,18295.0,20881.0,12632.0,21745.0,9300,5875.0,3975.0,225.0,24075.0,96.57,102.46,132.28,143.09,157.94,0.0,0.0,1.0
2009,9,24,22,30,11.86,-16.62,12.31,-15.45,12.44,-13.57,12.76,-16.13,10.92,-16.49,14157.0,9726.0,11312.0,16092.0,12922.0,800,3800.0,10925.0,8575.0,27950.0,78.03,101.2,102.2,133.99,147.67,0.0,0.0,1.0
2009,9,24,23,0,11.95,-16.89,13.7,-13.48,12.44,-13.84,12.31,-16.4,11.28,-16.71,13271.0,10473.0,15187.0,11163.0,12744.0,15350,400.0,4800.0,6725.0,22600.0,87.92,96.75,120.07,136.06,140.06,0.0,0.0,1.0
2009,9,24,23,30,12.53,-16.08,13.7,-13.39,13.61,-14.2,11.32,-16.98,12.08,-17.07,10382.0,13398.0,11360.0,11594.0,10559.0,16850,1000.0,3775.0,4025.0,4850.0,85.0,91.2,112.89,118.21,138.97,0.0,0.0,1.0
2009,9,25,0,0,11.32,-17.21,12.53,-15.95,12.4,-16.89,12.53,-16.49,13.79,-14.33,2971.0,2914.0,2505.0,6256.0,1570.0,475,6400.0,5675.0,2050.0,1800.0,79.71,81.05,87.46,107.28,118.0,0.0,0.0,1.0
2009,9,25,0,15,11.32,-17.3,12.08,-17.43,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,14.716677,-2.4676860000000005,382.0,20.0,0.0,0.0,0.0,4400,1150.0,0.0,0.0,0.0,91.2,119.07,520.0,520.0,520.0,0.0,0.0,1.0
2009,9,25,0,30,12.62,-16.71,12.58,-16.04,12.04,-17.7,12.58,-14.2,11.32,-17.34,10677.0,13135.0,14661.0,17480.0,16120.0,3125,4425.0,3100.0,475.0,32500.0,74.46,84.22,94.2,118.11,127.31,0.0,0.0,1.0
2009,9,25,0,45,12.35,-16.67,14.02,-13.7,12.04,-17.74,12.58,-16.08,13.43,-14.38,12716.0,18497.0,14512.0,18798.0,12809.0,5975,3250.0,5400.0,400.0,3600.0,83.43,83.73,94.54,109.38,126.92,0.0,0.0,1.0
2009,9,25,1,0,12.58,-16.89,12.67,-17.43,12.04,-17.79,12.58,-16.17,12.94,-15.05,11719.0,10792.0,17030.0,15200.0,17933.0,375,4850.0,2300.0,6025.0,2300.0,71.18,75.13,82.3,94.73,97.62,0.0,0.0,1.0
2009,9,25,1,15,12.98,-13.75,12.62,-16.26,12.4,-17.92,13.12,-15.14,12.62,-16.94,16512.0,12420.0,14137.0,14252.0,9212.0,4025,1125.0,5375.0,400.0,17725.0,72.99,80.06,82.97,91.61,134.18,0.0,0.0,1.0
2009,9,25,1,30,12.62,-17.07,12.67,-17.03,11.95,-15.14,12.04,-17.97,12.58,-16.67,15488.0,12459.0,19346.0,16473.0,15513.0,350,350.0,2675.0,4075.0,21575.0,70.58,72.34,75.96,96.05,118.6,0.0,0.0,1.0
2009,9,25,1,45,12.53,-17.25,13.52,-14.24,12.58,-16.67,12.0,-15.27,12.4,-17.97,18216.0,22370.0,23821.0,21651.0,22693.0,625,1925.0,1050.0,750.0,18950.0,75.01,75.96,83.24,112.95,114.62,0.0,0.0,1.0
2009,9,25,2,0,11.91,-15.32,12.49,-17.39,12.62,-16.71,13.75,-14.38,13.12,-14.24,13430.0,13421.0,20903.0,11935.0,22035.0,675,1625.0,3025.0,17375.0,12275.0,74.46,77.1,106.61,116.76,117.62,0.0,0.0,1.0
2009,9,25,2,15,12.58,-17.52,12.35,-15.23,13.21,-15.36,11.91,-15.5,13.93,-14.47,10495.0,12930.0,19333.0,11370.0,15575.0,2250,4200.0,7425.0,200.0,6225.0,74.43,84.2,102.11,106.4,113.53,0.0,0.0,1.0
2009,9,25,2,30,13.12,-15.54,12.98,-14.42,13.79,-14.87,12.62,-17.57,11.95,-15.68,23384.0,12003.0,19501.0,23418.0,17005.0,900,875.0,8150.0,3250.0,12200.0,72.56,80.72,90.14,108.78,113.88,0.0,0.0,1.0
2009,9,25,2,45,12.76,-14.6,14.29,-14.33,12.04,-15.77,13.93,-15.05,12.22,-15.14,17605.0,17219.0,12771.0,20706.0,7548.0,1625,3075.0,2000.0,975.0,11425.0,82.86,104.71,104.81,111.4,113.0,0.0,0.0,1.0
2009,9,25,3,0,12.8,-14.78,13.43,-15.68,11.77,-14.69,12.08,-15.86,10.42,-15.32,7942.0,17384.0,4340.0,15533.0,23476.0,2375,2475.0,11925.0,13250.0,22275.0,70.6,101.53,107.0,132.65,161.38,0.0,1.0,0.0
2009,9,25,3,15,12.08,-16.04,11.59,-14.78,14.33,-12.76,13.39,-15.86,12.8,-14.96,14714.0,11743.0,15663.0,12968.0,14303.0,4850,1025.0,9950.0,14075.0,5050.0,67.27,99.81,102.3,136.21,158.32,0.0,1.0,0.0
2009,9,25,3,30,13.43,-16.04,11.46,-14.78,11.37,-16.04,14.42,-13.3,12.76,-15.09,25.0,21515.0,13536.0,113.0,18858.0,6275,8025.0,3475.0,10900.0,225.0,62.23,99.9,122.38,139.62,140.17,0.0,1.0,0.0
2009,9,25,3,45,13.12,-16.22,13.97,-15.81,12.71,-15.18,14.47,-13.39,11.37,-16.17,7888.0,30.0,9553.0,18433.0,12635.0,1200,6950.0,7850.0,2700.0,725.0,58.6,66.29,98.31,121.17,137.13,0.0,1.0,0.0
2009,9,25,4,0,14.78,-14.92,11.28,-16.35,12.8,-15.5,14.06,-15.99,13.21,-16.4,23269.0,23734.0,14570.0,17104.0,16495.0,2175,9700.0,575.0,7275.0,2025.0,52.39,60.21,86.09,89.14,122.25,0.0,1.0,0.0
2009,9,25,4,15,14.51,-13.88,13.16,-15.81,14.6,-15.36,14.24,-15.99,13.3,-16.58,18884.0,21245.0,15512.0,13183.0,13030.0,1325,7450.0,1350.0,7475.0,200.0,50.29,54.59,70.03,72.84,120.1,0.0,1.0,0.0
2009,9,25,4,30,13.88,-16.49,14.78,-15.41,13.48,-16.71,14.38,-16.08,12.98,-16.76,3289.0,21360.0,19071.0,22091.0,15844.0,1425,2575.0,1900.0,875.0,1475.0,41.04,47.07,47.41,61.98,69.12,0.0,1.0,0.0
2009,9,25,4,45,13.12,-16.94,14.47,-16.13,14.87,-15.45,14.11,-16.53,13.21,-16.13,17311.0,13632.0,6030.0,20724.0,15912.0,1475,675.0,600.0,5300.0,750.0,36.06,44.55,56.52,65.44,68.36,0.0,1.0,0.0
2009,9,25,5,0,12.26,-16.85,14.38,-14.78,13.25,-16.35,14.2,-16.62,14.65,-16.04,12995.0,13945.0,11040.0,10623.0,10801.0,2125,750.0,5200.0,800.0,1825.0,31.91,48.01,59.91,86.15,89.56,0.0,1.0,0.0
2009,9,25,5,15,13.34,-16.58,14.6,-14.74,14.82,-11.55,14.6,-13.34,14.11,-16.89,15281.0,9829.0,10156.0,13839.0,10681.0,1225,2575.0,3225.0,12650.0,875.0,26.91,53.71,92.02,139.0,201.12,0.0,1.0,0.0
2009,9,25,5,30,14.69,-14.69,14.69,-13.48,13.93,-11.68,13.39,-16.71,14.56,-14.11,16443.0,11410.0,16596.0,15385.0,16105.0,3025,4050.0,13500.0,13500.0,725.0,50.09,93.01,113.04,135.01,196.47,0.0,1.0,0.0
2009,9,25,5,45,13.21,-17.3,14.82,-13.7,14.82,-14.74,14.51,-15.59,13.39,-16.8,16421.0,10201.0,16230.0,13406.0,11827.0,2050,125.0,1625.0,4775.0,13650.0,48.85,52.01,63.2,92.2,127.19,0.0,1.0,0.0
2009,9,25,6,0,14.38,-16.62,14.65,-15.63,13.7,-16.53,13.43,-16.98,13.16,-17.43,1539.0,10081.0,10926.0,17590.0,3837.0,375,475.0,1050.0,2950.0,2325.0,29.15,44.05,45.88,53.08,61.01,1.0,1.0,0.0
2009,9,25,6,15,13.3,-17.57,14.82,-13.21,13.25,-16.98,14.73,-15.63,14.69,-14.24,14512.0,20272.0,22931.0,24574.0,19373.0,3800,2600.0,3450.0,6425.0,9250.0,49.5,51.42,62.07,109.02,144.17,1.0,1.0,0.0
2009,9,25,6,30,13.12,-17.03,14.51,-16.17,12.98,-17.7,14.91,-14.6,14.87,-15.63,14869.0,7587.0,16772.0,19142.0,18157.0,1725,4750.0,1375.0,3875.0,3775.0,43.42,55.9,61.39,62.39,97.42,1.0,1.0,0.0
2009,9,25,6,45,13.03,-17.07,14.38,-16.76,13.52,-17.34,14.65,-16.22,14.11,-17.07,23783.0,11998.0,15688.0,20333.0,6024.0,250,1600.0,375.0,2825.0,3100.0,23.32,25.5,41.01,42.01,58.55,1.0,1.0,0.0
2009,9,25,7,0,15.0,-15.63,14.15,-17.07,13.61,-17.43,14.73,-16.26,12.85,-17.07,9554.0,14356.0,19170.0,53.0,22585.0,7850,1900.0,3450.0,12425.0,750.0,21.95,38.05,41.05,62.97,64.5,1.0,1.0,0.0
2009,9,25,7,15,14.82,-16.31,15.09,-15.68,14.24,-17.12,13.66,-17.57,12.76,-17.16,20770.0,21512.0,8052.0,15401.0,26075.0,11900,4700.0,3200.0,1500.0,1425.0,18.6,36.5,39.32,62.82,67.19,1.0,1.0,0.0
2009,9,25,7,30,14.24,-17.3,13.7,-17.74,14.91,-16.31,12.53,-17.74,11.37,-14.65,743.0,11346.0,15278.0,20427.0,23864.0,15800,5700.0,2850.0,5100.0,1900.0,16.49,37.0,40.79,76.49,144.2,1.0,1.0,0.0
2009,9,25,7,45,14.38,-17.34,12.53,-17.88,13.7,-17.92,14.96,-16.31,12.4,-15.68,7225.0,16095.0,22405.0,14377.0,24416.0,20675,4125.0,2250.0,4975.0,225.0,11.4,39.36,41.23,78.59,95.69,1.0,1.0,0.0
2009,9,25,8,0,12.22,-17.25,14.38,-17.52,12.58,-17.97,15.05,-16.31,12.62,-17.57,17015.0,21094.0,24590.0,18914.0,16531.0,23250,4850.0,150.0,3375.0,1925.0,11.18,42.06,72.56,77.49,86.0,1.0,1.0,0.0
2009,9,25,8,15,14.2,-16.67,12.8,-17.39,15.0,-16.62,14.38,-17.66,13.66,-15.81,21295.0,7105.0,16212.0,21553.0,9325.0,11675,12025.0,4100.0,1225.0,550.0,13.04,30.23,31.02,63.51,66.07,1.0,1.0,0.0
